2,"SELECT   p.objID,p.ra,p.dec,p.specObjID,s.specObjID into mydb.Mag1#_#ps_sec FROM PhotoObjAll as p WHERE   p.mode=#   AND p.type=#   AND p.petroMag_g BETWEEN # and #   AND p.ra BETWEEN # and #   AND p.dec BETWEEN # and # ORDER BY p.objID"
2019-12-19 01:09:00,2
