152022,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-12-19 01:56:00,4
2019-12-19 02:58:00,13
2019-12-19 02:59:00,10
2019-12-19 03:00:00,4
2019-12-19 03:34:00,89
2019-12-19 03:35:00,125
2019-12-19 03:36:00,135
2019-12-19 03:37:00,134
2019-12-19 03:38:00,130
2019-12-19 03:39:00,127
2019-12-19 03:40:00,134
2019-12-19 03:41:00,124
2019-12-19 03:42:00,136
2019-12-19 03:43:00,134
2019-12-19 03:44:00,134
2019-12-19 03:45:00,135
2019-12-19 03:46:00,135
2019-12-19 03:47:00,135
2019-12-19 03:48:00,132
2019-12-19 03:49:00,134
2019-12-19 03:50:00,126
2019-12-19 03:51:00,132
2019-12-19 03:52:00,124
2019-12-19 03:53:00,158
2019-12-19 03:54:00,57
2019-12-19 03:55:00,48
2019-12-19 03:56:00,135
2019-12-19 03:57:00,137
2019-12-19 03:58:00,138
2019-12-19 03:59:00,136
2019-12-19 04:00:00,131
2019-12-19 04:01:00,140
2019-12-19 04:02:00,126
2019-12-19 04:03:00,132
2019-12-19 04:04:00,98
2019-12-19 04:05:00,81
2019-12-19 04:06:00,137
2019-12-19 04:07:00,137
2019-12-19 04:08:00,137
2019-12-19 04:09:00,134
2019-12-19 04:10:00,129
2019-12-19 04:11:00,137
2019-12-19 04:12:00,135
2019-12-19 04:13:00,135
2019-12-19 04:14:00,136
2019-12-19 04:15:00,85
2019-12-19 04:31:00,110
2019-12-19 04:32:00,135
2019-12-19 04:33:00,135
2019-12-19 04:34:00,134
2019-12-19 04:35:00,135
2019-12-19 04:36:00,127
2019-12-19 04:37:00,125
2019-12-19 04:38:00,134
2019-12-19 04:39:00,132
2019-12-19 04:40:00,134
2019-12-19 04:41:00,123
2019-12-19 04:42:00,135
2019-12-19 04:43:00,135
2019-12-19 04:44:00,136
2019-12-19 04:45:00,136
2019-12-19 04:46:00,127
2019-12-19 04:47:00,136
2019-12-19 04:48:00,134
2019-12-19 04:49:00,136
2019-12-19 04:50:00,136
2019-12-19 04:51:00,126
2019-12-19 04:52:00,133
2019-12-19 04:53:00,133
2019-12-19 04:54:00,135
2019-12-19 04:55:00,135
2019-12-19 04:56:00,134
2019-12-19 04:57:00,135
2019-12-19 04:58:00,131
2019-12-19 04:59:00,134
2019-12-19 05:00:00,129
2019-12-19 05:01:00,131
2019-12-19 05:02:00,116
2019-12-19 05:03:00,107
2019-12-19 05:04:00,130
2019-12-19 05:05:00,128
2019-12-19 05:06:00,129
2019-12-19 05:07:00,129
2019-12-19 05:08:00,116
2019-12-19 05:09:00,133
2019-12-19 05:10:00,133
2019-12-19 05:11:00,116
2019-12-19 05:12:00,123
2019-12-19 05:13:00,123
2019-12-19 05:14:00,129
2019-12-19 05:15:00,132
2019-12-19 05:16:00,132
2019-12-19 05:17:00,134
2019-12-19 05:18:00,132
2019-12-19 05:19:00,122
2019-12-19 05:20:00,126
2019-12-19 05:21:00,124
2019-12-19 05:22:00,115
2019-12-19 05:23:00,124
2019-12-19 05:24:00,122
2019-12-19 05:25:00,124
2019-12-19 05:26:00,27
2019-12-19 05:35:00,60
2019-12-19 05:36:00,108
2019-12-19 05:37:00,66
2019-12-19 05:38:00,134
2019-12-19 05:39:00,131
2019-12-19 05:40:00,128
2019-12-19 05:41:00,135
2019-12-19 05:42:00,137
2019-12-19 05:43:00,130
2019-12-19 05:44:00,138
2019-12-19 05:45:00,134
2019-12-19 05:46:00,131
2019-12-19 05:47:00,130
2019-12-19 05:48:00,136
2019-12-19 05:49:00,131
2019-12-19 05:50:00,131
2019-12-19 05:51:00,138
2019-12-19 05:52:00,133
2019-12-19 05:53:00,118
2019-12-19 05:54:00,120
2019-12-19 05:55:00,106
2019-12-19 05:56:00,138
2019-12-19 05:57:00,138
2019-12-19 05:58:00,135
2019-12-19 05:59:00,141
2019-12-19 06:00:00,129
2019-12-19 06:01:00,137
2019-12-19 06:02:00,138
2019-12-19 06:03:00,134
2019-12-19 06:04:00,139
2019-12-19 06:05:00,137
2019-12-19 06:06:00,132
2019-12-19 06:07:00,138
2019-12-19 06:08:00,132
2019-12-19 06:09:00,132
2019-12-19 06:10:00,130
2019-12-19 06:11:00,132
2019-12-19 06:12:00,134
2019-12-19 06:13:00,136
2019-12-19 06:14:00,129
2019-12-19 06:15:00,131
2019-12-19 06:16:00,132
2019-12-19 06:17:00,136
2019-12-19 06:18:00,130
2019-12-19 06:19:00,138
2019-12-19 06:20:00,134
2019-12-19 06:21:00,135
2019-12-19 06:22:00,132
2019-12-19 06:23:00,138
2019-12-19 06:24:00,131
2019-12-19 06:25:00,136
2019-12-19 06:26:00,138
2019-12-19 06:27:00,117
2019-12-19 06:28:00,137
2019-12-19 06:29:00,132
2019-12-19 06:30:00,130
2019-12-19 06:31:00,138
2019-12-19 06:32:00,139
2019-12-19 06:33:00,132
2019-12-19 06:34:00,132
2019-12-19 06:35:00,134
2019-12-19 06:36:00,137
2019-12-19 06:37:00,132
2019-12-19 06:38:00,139
2019-12-19 06:39:00,138
2019-12-19 06:40:00,131
2019-12-19 06:41:00,138
2019-12-19 06:42:00,130
2019-12-19 06:43:00,130
2019-12-19 06:44:00,138
2019-12-19 06:45:00,137
2019-12-19 06:46:00,133
2019-12-19 06:47:00,133
2019-12-19 06:48:00,137
2019-12-19 06:49:00,132
2019-12-19 06:50:00,131
2019-12-19 06:51:00,121
2019-12-19 06:52:00,138
2019-12-19 06:53:00,131
2019-12-19 06:54:00,138
2019-12-19 06:55:00,131
2019-12-19 06:56:00,139
2019-12-19 06:57:00,130
2019-12-19 06:58:00,134
2019-12-19 06:59:00,138
2019-12-19 07:00:00,128
2019-12-19 07:01:00,136
2019-12-19 07:02:00,130
2019-12-19 07:03:00,138
2019-12-19 07:04:00,130
2019-12-19 07:05:00,137
2019-12-19 07:06:00,130
2019-12-19 07:07:00,134
2019-12-19 07:08:00,136
2019-12-19 07:09:00,130
2019-12-19 07:10:00,134
2019-12-19 07:11:00,132
2019-12-19 07:12:00,138
2019-12-19 07:13:00,138
2019-12-19 07:14:00,132
2019-12-19 07:15:00,129
2019-12-19 07:16:00,138
2019-12-19 07:17:00,137
2019-12-19 07:18:00,131
2019-12-19 07:19:00,134
2019-12-19 07:20:00,66
2019-12-19 07:36:00,41
2019-12-19 07:37:00,130
2019-12-19 07:38:00,128
2019-12-19 07:39:00,130
2019-12-19 07:40:00,131
2019-12-19 07:41:00,135
2019-12-19 07:42:00,135
2019-12-19 07:43:00,128
2019-12-19 07:44:00,131
2019-12-19 07:45:00,137
2019-12-19 07:46:00,130
2019-12-19 07:47:00,137
2019-12-19 07:48:00,126
2019-12-19 07:49:00,137
2019-12-19 07:50:00,131
2019-12-19 07:51:00,136
2019-12-19 07:52:00,131
2019-12-19 07:53:00,137
2019-12-19 07:54:00,136
2019-12-19 07:55:00,122
2019-12-19 07:56:00,132
2019-12-19 07:57:00,136
2019-12-19 07:58:00,131
2019-12-19 07:59:00,137
2019-12-19 08:00:00,131
2019-12-19 08:01:00,138
2019-12-19 08:02:00,129
2019-12-19 08:03:00,138
2019-12-19 08:04:00,140
2019-12-19 08:05:00,131
2019-12-19 08:06:00,68
2019-12-19 08:07:00,141
2019-12-19 08:08:00,118
2019-12-19 08:09:00,131
2019-12-19 08:10:00,114
2019-12-19 08:11:00,125
2019-12-19 08:12:00,116
2019-12-19 08:13:00,126
2019-12-19 08:14:00,106
2019-12-19 08:15:00,123
2019-12-19 08:16:00,121
2019-12-19 08:17:00,134
2019-12-19 08:18:00,119
2019-12-19 08:19:00,121
2019-12-19 08:20:00,125
2019-12-19 08:21:00,129
2019-12-19 08:22:00,121
2019-12-19 08:23:00,118
2019-12-19 08:24:00,135
2019-12-19 08:25:00,133
2019-12-19 08:26:00,122
2019-12-19 08:27:00,135
2019-12-19 08:28:00,116
2019-12-19 08:29:00,132
2019-12-19 08:30:00,137
2019-12-19 08:31:00,137
2019-12-19 08:32:00,133
2019-12-19 08:33:00,137
2019-12-19 08:34:00,139
2019-12-19 08:35:00,136
2019-12-19 08:36:00,130
2019-12-19 08:37:00,132
2019-12-19 08:38:00,124
2019-12-19 08:39:00,135
2019-12-19 08:40:00,139
2019-12-19 08:41:00,137
2019-12-19 08:42:00,137
2019-12-19 08:43:00,137
2019-12-19 08:44:00,138
2019-12-19 08:45:00,134
2019-12-19 08:46:00,136
2019-12-19 08:47:00,127
2019-12-19 08:48:00,137
2019-12-19 08:49:00,136
2019-12-19 08:50:00,134
2019-12-19 08:51:00,132
2019-12-19 08:52:00,136
2019-12-19 08:53:00,131
2019-12-19 08:54:00,130
2019-12-19 08:55:00,137
2019-12-19 08:56:00,125
2019-12-19 08:57:00,137
2019-12-19 08:58:00,137
2019-12-19 08:59:00,135
2019-12-19 09:00:00,135
2019-12-19 09:01:00,130
2019-12-19 09:02:00,137
2019-12-19 09:03:00,135
2019-12-19 09:04:00,138
2019-12-19 09:05:00,137
2019-12-19 09:06:00,96
2019-12-19 09:07:00,136
2019-12-19 09:08:00,131
2019-12-19 09:09:00,135
2019-12-19 09:10:00,136
2019-12-19 09:11:00,135
2019-12-19 09:12:00,137
2019-12-19 09:13:00,132
2019-12-19 09:14:00,137
2019-12-19 09:15:00,136
2019-12-19 09:16:00,134
2019-12-19 09:17:00,138
2019-12-19 09:18:00,132
2019-12-19 09:19:00,136
2019-12-19 09:20:00,135
2019-12-19 09:21:00,135
2019-12-19 09:22:00,138
2019-12-19 09:23:00,131
2019-12-19 09:24:00,136
2019-12-19 09:25:00,136
2019-12-19 09:26:00,136
2019-12-19 09:27:00,136
2019-12-19 09:28:00,128
2019-12-19 09:29:00,136
2019-12-19 09:30:00,137
2019-12-19 09:31:00,136
2019-12-19 09:32:00,137
2019-12-19 09:33:00,126
2019-12-19 09:34:00,138
2019-12-19 09:35:00,136
2019-12-19 09:36:00,133
2019-12-19 09:37:00,137
2019-12-19 09:38:00,132
2019-12-19 09:39:00,135
2019-12-19 09:40:00,136
2019-12-19 09:41:00,135
2019-12-19 09:42:00,132
2019-12-19 09:43:00,137
2019-12-19 09:44:00,137
2019-12-19 09:45:00,136
2019-12-19 09:46:00,133
2019-12-19 09:47:00,137
2019-12-19 09:48:00,136
2019-12-19 09:49:00,126
2019-12-19 09:50:00,136
2019-12-19 09:51:00,131
2019-12-19 09:52:00,136
2019-12-19 09:53:00,137
2019-12-19 09:54:00,134
2019-12-19 09:55:00,132
2019-12-19 09:56:00,136
2019-12-19 09:57:00,136
2019-12-19 09:58:00,137
2019-12-19 09:59:00,136
2019-12-19 10:00:00,124
2019-12-19 10:01:00,137
2019-12-19 10:02:00,138
2019-12-19 10:03:00,136
2019-12-19 10:04:00,132
2019-12-19 10:05:00,137
2019-12-19 10:06:00,94
2019-12-19 10:07:00,137
2019-12-19 10:08:00,136
2019-12-19 10:09:00,107
2019-12-19 10:10:00,138
2019-12-19 10:11:00,135
