47,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-12-19 08:14:00,1
2019-12-19 08:31:00,1
2019-12-19 08:37:00,1
2019-12-19 08:46:00,1
2019-12-19 08:57:00,1
2019-12-19 09:11:00,1
2019-12-19 09:55:00,1
2019-12-19 10:12:00,1
2019-12-19 10:20:00,1
2019-12-19 10:23:00,1
2019-12-19 10:32:00,1
2019-12-19 10:44:00,1
2019-12-19 10:52:00,1
2019-12-19 11:01:00,1
2019-12-19 11:34:00,1
2019-12-19 12:02:00,1
2019-12-19 12:22:00,1
2019-12-19 12:29:00,1
2019-12-19 13:11:00,1
2019-12-19 14:00:00,1
2019-12-19 14:07:00,1
2019-12-19 14:10:00,1
2019-12-19 14:46:00,1
2019-12-19 14:52:00,1
2019-12-19 15:31:00,1
2019-12-19 15:43:00,1
2019-12-19 15:58:00,1
2019-12-19 16:45:00,1
2019-12-19 16:46:00,1
2019-12-19 17:59:00,1
2019-12-19 18:13:00,1
2019-12-19 18:23:00,1
2019-12-19 18:28:00,1
2019-12-19 19:45:00,1
2019-12-19 19:48:00,1
2019-12-19 20:06:00,1
2019-12-19 21:36:00,1
2019-12-19 22:44:00,1
2019-12-19 23:00:00,1
2019-12-19 23:39:00,1
2019-12-19 23:42:00,1
2019-12-19 23:44:00,1
2019-12-19 23:46:00,1
2019-12-19 23:48:00,1
2019-12-19 23:50:00,1
2019-12-19 23:51:00,1
2019-12-19 23:57:00,1
