396,select * from fDocFunctionParams(&&&)
2019-12-19 00:14:00,1
2019-12-19 01:20:00,1
2019-12-19 05:46:00,2
2019-12-19 07:58:00,17
2019-12-19 07:59:00,38
2019-12-19 08:00:00,51
2019-12-19 08:01:00,43
2019-12-19 08:02:00,50
2019-12-19 08:03:00,41
2019-12-19 08:04:00,60
2019-12-19 08:05:00,44
2019-12-19 08:06:00,21
2019-12-19 08:11:00,7
2019-12-19 08:12:00,2
2019-12-19 10:07:00,3
2019-12-19 11:03:00,1
2019-12-19 13:17:00,1
2019-12-19 19:40:00,2
2019-12-19 19:51:00,3
2019-12-19 20:02:00,1
2019-12-19 20:39:00,2
2019-12-19 21:52:00,2
2019-12-19 22:56:00,1
2019-12-19 23:20:00,1
2019-12-19 23:30:00,1
