2364,"SELECT DISTINCT s.instrument, s.run2d, s.plate, s.mjd, s.fiberID FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-12-19 02:05:00,3
2019-12-19 02:06:00,5
2019-12-19 02:07:00,24
2019-12-19 02:08:00,5
2019-12-19 02:09:00,4
2019-12-19 02:10:00,7
2019-12-19 02:11:00,8
2019-12-19 02:12:00,8
2019-12-19 02:13:00,11
2019-12-19 02:14:00,11
2019-12-19 02:15:00,8
2019-12-19 02:16:00,6
2019-12-19 02:17:00,6
2019-12-19 02:18:00,6
2019-12-19 02:19:00,6
2019-12-19 02:20:00,5
2019-12-19 02:21:00,8
2019-12-19 02:22:00,10
2019-12-19 02:23:00,7
2019-12-19 02:24:00,8
2019-12-19 02:25:00,10
2019-12-19 02:26:00,5
2019-12-19 02:27:00,7
2019-12-19 02:28:00,6
2019-12-19 02:29:00,6
2019-12-19 02:30:00,6
2019-12-19 02:31:00,7
2019-12-19 02:32:00,3
2019-12-19 02:33:00,9
2019-12-19 02:34:00,18
2019-12-19 02:35:00,8
2019-12-19 02:36:00,6
2019-12-19 02:37:00,5
2019-12-19 02:38:00,4
2019-12-19 02:39:00,3
2019-12-19 02:40:00,8
2019-12-19 02:41:00,5
2019-12-19 02:42:00,5
2019-12-19 02:43:00,3
2019-12-19 02:44:00,7
2019-12-19 02:45:00,6
2019-12-19 02:46:00,9
2019-12-19 02:47:00,4
2019-12-19 02:48:00,2
2019-12-19 02:49:00,8
2019-12-19 02:50:00,4
2019-12-19 02:51:00,3
2019-12-19 02:52:00,7
2019-12-19 02:53:00,4
2019-12-19 02:54:00,7
2019-12-19 02:55:00,10
2019-12-19 02:56:00,8
2019-12-19 02:57:00,8
2019-12-19 02:58:00,7
2019-12-19 02:59:00,5
2019-12-19 03:00:00,4
2019-12-19 03:01:00,8
2019-12-19 03:02:00,3
2019-12-19 03:03:00,2
2019-12-19 03:04:00,4
2019-12-19 03:05:00,4
2019-12-19 03:06:00,4
2019-12-19 03:07:00,3
2019-12-19 03:08:00,4
2019-12-19 03:09:00,6
2019-12-19 03:10:00,3
2019-12-19 03:11:00,2
2019-12-19 03:12:00,4
2019-12-19 03:13:00,6
2019-12-19 03:14:00,2
2019-12-19 03:15:00,4
2019-12-19 03:16:00,6
2019-12-19 03:17:00,9
2019-12-19 03:18:00,5
2019-12-19 03:19:00,3
2019-12-19 03:20:00,4
2019-12-19 03:21:00,5
2019-12-19 03:22:00,9
2019-12-19 03:23:00,4
2019-12-19 03:24:00,5
2019-12-19 03:25:00,6
2019-12-19 03:26:00,8
2019-12-19 03:27:00,9
2019-12-19 03:28:00,4
2019-12-19 03:29:00,9
2019-12-19 03:30:00,4
2019-12-19 03:31:00,7
2019-12-19 03:32:00,7
2019-12-19 03:33:00,6
2019-12-19 03:34:00,4
2019-12-19 03:35:00,9
2019-12-19 03:36:00,7
2019-12-19 03:37:00,5
2019-12-19 03:38:00,5
2019-12-19 03:39:00,3
2019-12-19 03:40:00,2
2019-12-19 03:41:00,5
2019-12-19 03:42:00,6
2019-12-19 03:43:00,10
2019-12-19 03:44:00,5
2019-12-19 03:45:00,54
2019-12-19 03:46:00,5
2019-12-19 03:47:00,8
2019-12-19 03:48:00,2
2019-12-19 03:49:00,6
2019-12-19 03:50:00,2
2019-12-19 03:51:00,2
2019-12-19 03:52:00,8
2019-12-19 03:53:00,7
2019-12-19 03:54:00,9
2019-12-19 03:55:00,3
2019-12-19 03:56:00,5
2019-12-19 03:57:00,20
2019-12-19 03:58:00,9
2019-12-19 03:59:00,1
2019-12-19 04:00:00,3
2019-12-19 04:01:00,4
2019-12-19 04:02:00,2
2019-12-19 04:03:00,1
2019-12-19 04:04:00,4
2019-12-19 04:05:00,5
2019-12-19 04:06:00,6
2019-12-19 04:07:00,5
2019-12-19 04:08:00,7
2019-12-19 04:09:00,9
2019-12-19 04:10:00,6
2019-12-19 04:11:00,6
2019-12-19 04:12:00,4
2019-12-19 04:13:00,7
2019-12-19 04:14:00,4
2019-12-19 04:15:00,8
2019-12-19 04:16:00,9
2019-12-19 04:17:00,6
2019-12-19 04:18:00,2
2019-12-19 04:19:00,4
2019-12-19 04:20:00,6
2019-12-19 04:21:00,4
2019-12-19 04:22:00,5
2019-12-19 04:23:00,7
2019-12-19 04:24:00,9
2019-12-19 04:25:00,5
2019-12-19 04:26:00,6
2019-12-19 04:27:00,3
2019-12-19 04:28:00,9
2019-12-19 04:29:00,7
2019-12-19 04:30:00,4
2019-12-19 04:31:00,8
2019-12-19 04:32:00,6
2019-12-19 04:33:00,5
2019-12-19 04:34:00,8
2019-12-19 04:35:00,5
2019-12-19 04:36:00,6
2019-12-19 04:37:00,5
2019-12-19 04:38:00,4
2019-12-19 04:39:00,2
2019-12-19 04:40:00,5
2019-12-19 04:41:00,2
2019-12-19 04:42:00,2
2019-12-19 04:43:00,4
2019-12-19 04:44:00,2
2019-12-19 04:45:00,11
2019-12-19 04:46:00,12
2019-12-19 04:47:00,8
2019-12-19 04:48:00,6
2019-12-19 04:49:00,5
2019-12-19 04:50:00,7
2019-12-19 04:51:00,24
2019-12-19 04:52:00,7
2019-12-19 04:53:00,11
2019-12-19 04:54:00,21
2019-12-19 04:55:00,8
2019-12-19 04:56:00,9
2019-12-19 04:57:00,9
2019-12-19 04:58:00,9
2019-12-19 04:59:00,10
2019-12-19 05:00:00,13
2019-12-19 05:01:00,8
2019-12-19 05:02:00,26
2019-12-19 05:03:00,12
2019-12-19 05:04:00,11
2019-12-19 05:05:00,14
2019-12-19 05:06:00,21
2019-12-19 05:07:00,22
2019-12-19 05:08:00,9
2019-12-19 05:09:00,8
2019-12-19 05:10:00,15
2019-12-19 05:11:00,14
2019-12-19 05:12:00,12
2019-12-19 05:13:00,12
2019-12-19 05:14:00,12
2019-12-19 05:15:00,12
2019-12-19 05:16:00,15
2019-12-19 05:17:00,23
2019-12-19 05:18:00,10
2019-12-19 05:19:00,14
2019-12-19 05:20:00,9
2019-12-19 05:21:00,6
2019-12-19 05:22:00,8
2019-12-19 05:23:00,15
2019-12-19 05:24:00,17
2019-12-19 05:25:00,3
2019-12-19 05:26:00,7
2019-12-19 05:27:00,7
2019-12-19 05:28:00,13
2019-12-19 05:29:00,7
2019-12-19 05:30:00,13
2019-12-19 05:31:00,7
2019-12-19 16:38:00,1
