1,"SELECT    s.specobjid, s.plate, s.mjd, s.fiberid,   o.lineid, o.restWave, o.wave, o.sigma, o.height, o.z, o.continuum, o.ew into mydb.LBA2_spec FROM MyDB.LBA2 AS s    JOIN speclineall AS o ON s.specobjid=o.specobjid"
2019-12-19 00:32:00,1
