288,"select psfSigma1_z, psfSigma2_z, psfB_z, psfP0_z, psfBeta_z, psfSigmaP_z, psfSigma1_u, psfSigma2_u, psfB_u, psfP0_u, psfBeta_u, psfSigmaP_u, psfSigma1_g, psfSigma2_g, psfB_g, psfP0_g, psfBeta_g, psfSigmaP_g, psfSigma1_r, psfSigma2_r, psfB_r, psfP0_r, psfBeta_r, psfSigmaP_r, psfSigma1_i, psfSigma2_i, psfB_i, psfP0_i, psfBeta_i, psfSigmaP_i from Field where run = # and rerun = # and camcol = # and field = #"
2019-12-19 00:01:00,2
2019-12-19 00:07:00,2
2019-12-19 00:09:00,3
2019-12-19 00:15:00,1
2019-12-19 00:17:00,1
2019-12-19 00:20:00,1
2019-12-19 00:23:00,9
2019-12-19 00:30:00,3
2019-12-19 00:33:00,1
2019-12-19 00:42:00,1
2019-12-19 00:51:00,2
2019-12-19 01:04:00,1
2019-12-19 01:07:00,9
2019-12-19 01:13:00,1
2019-12-19 01:15:00,1
2019-12-19 01:16:00,1
2019-12-19 01:20:00,2
2019-12-19 01:33:00,3
2019-12-19 01:36:00,1
2019-12-19 01:40:00,2
2019-12-19 01:43:00,1
2019-12-19 01:44:00,1
2019-12-19 01:50:00,1
2019-12-19 01:52:00,1
2019-12-19 01:54:00,3
2019-12-19 01:57:00,1
2019-12-19 01:59:00,2
2019-12-19 02:08:00,2
2019-12-19 02:11:00,1
2019-12-19 02:14:00,1
2019-12-19 02:17:00,1
2019-12-19 02:22:00,1
2019-12-19 02:29:00,2
2019-12-19 02:33:00,2
2019-12-19 02:40:00,2
2019-12-19 02:45:00,1
2019-12-19 02:48:00,1
2019-12-19 02:58:00,1
2019-12-19 03:02:00,2
2019-12-19 03:04:00,1
2019-12-19 03:11:00,1
2019-12-19 03:13:00,3
2019-12-19 03:16:00,1
2019-12-19 03:18:00,5
2019-12-19 03:27:00,2
2019-12-19 03:29:00,1
2019-12-19 03:31:00,2
2019-12-19 03:34:00,2
2019-12-19 03:39:00,2
2019-12-19 03:42:00,1
2019-12-19 03:47:00,1
2019-12-19 03:50:00,2
2019-12-19 03:58:00,3
2019-12-19 04:02:00,1
2019-12-19 04:03:00,1
2019-12-19 04:06:00,1
2019-12-19 04:22:00,2
2019-12-19 04:26:00,1
2019-12-19 04:28:00,1
2019-12-19 04:42:00,2
2019-12-19 04:48:00,2
2019-12-19 04:51:00,1
2019-12-19 04:54:00,1
2019-12-19 04:58:00,4
2019-12-19 05:00:00,6
2019-12-19 05:03:00,5
2019-12-19 05:05:00,1
2019-12-19 05:07:00,6
2019-12-19 05:09:00,1
2019-12-19 05:14:00,1
2019-12-19 05:19:00,2
2019-12-19 05:20:00,3
2019-12-19 05:23:00,5
2019-12-19 05:26:00,1
2019-12-19 05:29:00,2
2019-12-19 05:33:00,1
2019-12-19 05:36:00,1
2019-12-19 05:45:00,1
2019-12-19 05:54:00,1
2019-12-19 05:57:00,1
2019-12-19 06:04:00,1
2019-12-19 06:07:00,2
2019-12-19 06:09:00,1
2019-12-19 06:13:00,3
2019-12-19 06:16:00,2
2019-12-19 06:25:00,1
2019-12-19 06:29:00,1
2019-12-19 06:34:00,1
2019-12-19 06:41:00,1
2019-12-19 06:45:00,1
2019-12-19 06:55:00,1
2019-12-19 07:08:00,1
2019-12-19 07:16:00,2
2019-12-19 07:18:00,1
2019-12-19 07:28:00,2
2019-12-19 07:42:00,1
2019-12-19 07:46:00,5
2019-12-19 07:53:00,1
2019-12-19 08:04:00,1
2019-12-19 08:07:00,3
2019-12-19 08:29:00,1
2019-12-19 08:37:00,6
2019-12-19 08:44:00,2
2019-12-19 08:59:00,1
2019-12-19 09:21:00,1
2019-12-19 09:29:00,1
2019-12-19 09:36:00,1
2019-12-19 09:50:00,1
2019-12-19 09:57:00,1
2019-12-19 10:09:00,1
2019-12-19 10:17:00,3
2019-12-19 10:18:00,1
2019-12-19 10:20:00,1
2019-12-19 10:25:00,1
2019-12-19 10:28:00,1
2019-12-19 10:31:00,1
2019-12-19 10:32:00,1
2019-12-19 10:35:00,1
2019-12-19 10:38:00,2
2019-12-19 10:39:00,1
2019-12-19 10:42:00,3
2019-12-19 10:44:00,3
2019-12-19 10:47:00,2
2019-12-19 10:52:00,1
2019-12-19 11:02:00,2
2019-12-19 11:06:00,1
2019-12-19 11:21:00,1
2019-12-19 11:53:00,1
2019-12-19 12:02:00,1
2019-12-19 12:03:00,2
2019-12-19 12:05:00,1
2019-12-19 12:08:00,2
2019-12-19 12:11:00,1
2019-12-19 12:17:00,1
2019-12-19 12:40:00,1
2019-12-19 13:10:00,1
2019-12-19 13:15:00,1
2019-12-19 13:24:00,1
2019-12-19 13:25:00,1
2019-12-19 13:40:00,1
2019-12-19 13:42:00,1
2019-12-19 13:48:00,1
2019-12-19 13:49:00,1
2019-12-19 14:09:00,1
2019-12-19 14:28:00,1
2019-12-19 14:41:00,1
2019-12-19 14:53:00,1
2019-12-19 14:59:00,2
2019-12-19 15:00:00,1
2019-12-19 15:02:00,1
2019-12-19 15:11:00,1
2019-12-19 15:23:00,1
2019-12-19 15:33:00,1
2019-12-19 15:36:00,1
2019-12-19 15:38:00,1
2019-12-19 15:50:00,2
2019-12-19 16:07:00,1
2019-12-19 16:19:00,9
2019-12-19 16:21:00,1
2019-12-19 16:23:00,2
2019-12-19 16:25:00,1
2019-12-19 16:34:00,9
2019-12-19 16:50:00,1
2019-12-19 16:56:00,1
