664,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-04-12 00:37:00,3
2019-04-12 00:38:00,2
2019-04-12 00:39:00,27
2019-04-12 00:44:00,13
2019-04-12 00:45:00,5
2019-04-12 00:47:00,1
2019-04-12 00:50:00,21
2019-04-12 00:51:00,13
2019-04-12 00:52:00,22
2019-04-12 00:53:00,11
2019-04-12 00:56:00,24
2019-04-12 00:57:00,62
2019-04-12 00:58:00,29
2019-04-12 00:59:00,22
2019-04-12 01:00:00,23
2019-04-12 01:01:00,23
2019-04-12 01:02:00,23
2019-04-12 01:03:00,3
2019-04-12 01:11:00,60
2019-04-12 01:12:00,56
2019-04-12 01:13:00,47
2019-04-12 01:14:00,38
2019-04-12 01:15:00,25
2019-04-12 01:16:00,25
2019-04-12 01:17:00,14
2019-04-12 01:19:00,4
2019-04-12 01:20:00,32
2019-04-12 01:32:00,31
2019-04-12 01:33:00,5
