43,select distinct parent from DBViewCols where viewname=&&&
2019-04-12 00:24:00,1
2019-04-12 01:42:00,1
2019-04-12 01:54:00,1
2019-04-12 01:55:00,1
2019-04-12 02:03:00,1
2019-04-12 02:25:00,1
2019-04-12 02:41:00,1
2019-04-12 03:36:00,1
2019-04-12 03:54:00,2
2019-04-12 04:29:00,1
2019-04-12 04:50:00,1
2019-04-12 04:58:00,1
2019-04-12 06:06:00,1
2019-04-12 10:02:00,1
2019-04-12 10:04:00,1
2019-04-12 10:21:00,1
2019-04-12 10:33:00,1
2019-04-12 10:34:00,1
2019-04-12 10:44:00,1
2019-04-12 10:51:00,2
2019-04-12 10:53:00,1
2019-04-12 11:00:00,1
2019-04-12 11:12:00,1
2019-04-12 11:15:00,1
2019-04-12 11:21:00,1
2019-04-12 11:27:00,1
2019-04-12 12:52:00,1
2019-04-12 13:30:00,2
2019-04-12 13:42:00,1
2019-04-12 14:58:00,1
2019-04-12 16:44:00,1
2019-04-12 17:28:00,2
2019-04-12 17:41:00,1
2019-04-12 19:50:00,1
2019-04-12 20:08:00,1
2019-04-12 20:54:00,1
2019-04-12 20:58:00,1
2019-04-12 21:01:00,1
2019-04-12 23:06:00,1
