1,"SELECT p.objID,SQRT(POWER(((p.ra-t.ra)*cos((t.dec)*(#/#))),#)+(POWER((p.dec-t.dec),#)))*# as AngSep INTO mydb.temp2 FROM mydb.temp as t, dbo.PhotoObjAll as p"
2019-04-12 16:52:00,1
