94,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-04-12 04:52:00,4
2019-04-12 05:53:00,1
2019-04-12 06:52:00,2
2019-04-12 07:40:00,1
2019-04-12 07:50:00,1
2019-04-12 07:52:00,3
2019-04-12 07:53:00,2
2019-04-12 08:52:00,3
2019-04-12 09:52:00,4
2019-04-12 10:52:00,3
2019-04-12 10:54:00,1
2019-04-12 12:15:00,1
2019-04-12 12:20:00,1
2019-04-12 12:24:00,1
2019-04-12 13:00:00,1
2019-04-12 13:01:00,1
2019-04-12 13:05:00,3
2019-04-12 13:08:00,1
2019-04-12 13:09:00,1
2019-04-12 13:13:00,1
2019-04-12 13:15:00,1
2019-04-12 13:18:00,1
2019-04-12 13:22:00,1
2019-04-12 13:23:00,1
2019-04-12 13:25:00,1
2019-04-12 13:27:00,1
2019-04-12 13:29:00,1
2019-04-12 13:32:00,1
2019-04-12 13:33:00,2
2019-04-12 13:37:00,1
2019-04-12 13:38:00,1
2019-04-12 13:43:00,1
2019-04-12 13:44:00,1
2019-04-12 13:46:00,1
2019-04-12 13:47:00,1
2019-04-12 13:50:00,1
2019-04-12 13:51:00,1
2019-04-12 13:52:00,1
2019-04-12 13:54:00,1
2019-04-12 13:55:00,1
2019-04-12 13:58:00,1
2019-04-12 14:00:00,2
2019-04-12 14:02:00,1
2019-04-12 14:04:00,2
2019-04-12 14:05:00,1
2019-04-12 14:06:00,2
2019-04-12 14:10:00,2
2019-04-12 14:11:00,1
2019-04-12 14:13:00,2
2019-04-12 14:17:00,1
2019-04-12 14:18:00,1
2019-04-12 14:19:00,1
2019-04-12 14:23:00,1
2019-04-12 14:24:00,1
2019-04-12 14:25:00,1
2019-04-12 14:26:00,1
2019-04-12 14:27:00,1
2019-04-12 14:28:00,1
2019-04-12 14:29:00,1
2019-04-12 14:30:00,1
2019-04-12 14:31:00,1
2019-04-12 14:35:00,1
2019-04-12 14:37:00,1
2019-04-12 14:40:00,1
2019-04-12 14:42:00,1
2019-04-12 14:44:00,1
2019-04-12 14:46:00,1
2019-04-12 14:48:00,2
2019-04-12 16:11:00,1
2019-04-12 17:47:00,1
2019-04-12 18:41:00,1
