1012,select * from PhotoTag where objId=#
2019-04-12 02:53:00,1
2019-04-12 02:54:00,4
2019-04-12 02:55:00,2
2019-04-12 02:57:00,2
2019-04-12 03:00:00,1
2019-04-12 03:01:00,1
2019-04-12 03:02:00,3
2019-04-12 03:03:00,1
2019-04-12 03:05:00,1
2019-04-12 03:06:00,1
2019-04-12 03:07:00,1
2019-04-12 03:08:00,1
2019-04-12 03:10:00,1
2019-04-12 03:12:00,2
2019-04-12 03:13:00,2
2019-04-12 03:15:00,1
2019-04-12 03:19:00,1
2019-04-12 03:21:00,2
2019-04-12 03:22:00,1
2019-04-12 03:25:00,1
2019-04-12 03:27:00,1
2019-04-12 03:29:00,1
2019-04-12 03:30:00,1
2019-04-12 03:32:00,1
2019-04-12 03:33:00,2
2019-04-12 03:34:00,1
2019-04-12 03:35:00,1
2019-04-12 03:37:00,1
2019-04-12 03:41:00,1
2019-04-12 03:42:00,2
2019-04-12 03:43:00,1
2019-04-12 03:44:00,1
2019-04-12 03:45:00,1
2019-04-12 03:47:00,3
2019-04-12 03:48:00,2
2019-04-12 03:49:00,1
2019-04-12 03:50:00,1
2019-04-12 03:53:00,1
2019-04-12 03:54:00,2
2019-04-12 03:57:00,2
2019-04-12 04:01:00,1
2019-04-12 04:02:00,3
2019-04-12 04:04:00,2
2019-04-12 04:05:00,1
2019-04-12 04:07:00,1
2019-04-12 04:08:00,1
2019-04-12 04:10:00,2
2019-04-12 04:11:00,1
2019-04-12 04:12:00,1
2019-04-12 04:13:00,2
2019-04-12 04:14:00,1
2019-04-12 04:17:00,1
2019-04-12 04:18:00,2
2019-04-12 04:19:00,1
2019-04-12 04:20:00,2
2019-04-12 04:22:00,2
2019-04-12 04:23:00,2
2019-04-12 04:33:00,2
2019-04-12 04:35:00,2
2019-04-12 04:36:00,2
2019-04-12 04:37:00,1
2019-04-12 04:38:00,1
2019-04-12 04:41:00,2
2019-04-12 04:42:00,1
2019-04-12 04:44:00,1
2019-04-12 04:45:00,1
2019-04-12 04:46:00,1
2019-04-12 04:49:00,1
2019-04-12 04:53:00,1
2019-04-12 04:56:00,1
2019-04-12 04:58:00,1
2019-04-12 05:01:00,2
2019-04-12 05:02:00,1
2019-04-12 05:06:00,1
2019-04-12 05:07:00,2
2019-04-12 05:08:00,1
2019-04-12 05:10:00,2
2019-04-12 05:12:00,2
2019-04-12 05:15:00,1
2019-04-12 05:17:00,1
