1,"SELECT     p.objid,p.ra,p.dec,p.g,p.r,p.i into mydb.Bright_Star_ID4 from Star AS p WHERE     p.ra BETWEEN # AND #    AND p.dec BETWEEN # AND #    AND p.r BETWEEN # AND #"
2019-04-12 05:38:00,1
