19,select description from DataConstants where field=&&&  and [name]=&&&
2019-04-04 02:01:00,2
2019-04-04 02:02:00,1
2019-04-04 02:21:00,1
2019-04-04 02:26:00,1
2019-04-04 02:30:00,1
2019-04-04 05:16:00,1
2019-04-04 14:34:00,1
2019-04-04 17:49:00,2
2019-04-04 18:07:00,1
2019-04-04 18:18:00,1
2019-04-04 18:21:00,1
2019-04-04 20:03:00,1
2019-04-04 20:33:00,1
2019-04-04 21:47:00,1
2019-04-04 22:20:00,1
2019-04-04 22:34:00,1
2019-04-04 22:42:00,1
