3506,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-04-04 00:00:00,6
2019-04-04 00:01:00,4
2019-04-04 00:02:00,4
2019-04-04 00:03:00,3
2019-04-04 00:04:00,4
2019-04-04 00:05:00,4
2019-04-04 00:06:00,2
2019-04-04 00:07:00,3
2019-04-04 00:08:00,4
2019-04-04 00:09:00,4
2019-04-04 00:10:00,3
2019-04-04 00:11:00,5
2019-04-04 00:12:00,3
2019-04-04 00:13:00,6
2019-04-04 00:14:00,4
2019-04-04 00:15:00,4
2019-04-04 00:16:00,2
2019-04-04 00:17:00,3
2019-04-04 00:18:00,4
2019-04-04 00:19:00,4
2019-04-04 00:20:00,10
2019-04-04 00:21:00,6
2019-04-04 00:22:00,3
2019-04-04 00:23:00,10
2019-04-04 00:24:00,5
2019-04-04 00:25:00,4
2019-04-04 00:26:00,5
2019-04-04 00:27:00,4
2019-04-04 00:28:00,3
2019-04-04 00:29:00,4
2019-04-04 00:30:00,5
2019-04-04 00:31:00,10
2019-04-04 00:32:00,10
2019-04-04 00:34:00,8
2019-04-04 00:35:00,6
2019-04-04 00:36:00,2
2019-04-04 00:37:00,6
2019-04-04 00:38:00,4
2019-04-04 00:39:00,4
2019-04-04 00:40:00,3
2019-04-04 00:41:00,6
2019-04-04 00:42:00,6
2019-04-04 00:43:00,4
2019-04-04 00:44:00,3
2019-04-04 00:45:00,4
2019-04-04 00:46:00,4
2019-04-04 00:47:00,2
2019-04-04 00:48:00,4
2019-04-04 00:49:00,4
2019-04-04 00:50:00,4
2019-04-04 00:51:00,4
2019-04-04 00:52:00,4
2019-04-04 00:53:00,6
2019-04-04 00:54:00,11
2019-04-04 00:55:00,3
2019-04-04 00:56:00,4
2019-04-04 00:57:00,1
2019-04-04 00:58:00,6
2019-04-04 00:59:00,3
2019-04-04 01:00:00,2
2019-04-04 01:01:00,4
2019-04-04 01:02:00,4
2019-04-04 01:03:00,3
2019-04-04 01:04:00,4
2019-04-04 01:05:00,4
2019-04-04 01:06:00,4
2019-04-04 01:07:00,4
2019-04-04 01:08:00,4
2019-04-04 01:09:00,3
2019-04-04 01:10:00,3
2019-04-04 01:11:00,4
2019-04-04 01:12:00,3
2019-04-04 01:13:00,6
2019-04-04 01:14:00,6
2019-04-04 01:15:00,3
2019-04-04 01:16:00,3
2019-04-04 01:17:00,4
2019-04-04 01:18:00,4
2019-04-04 01:19:00,4
2019-04-04 01:20:00,2
2019-04-04 01:21:00,6
2019-04-04 01:22:00,3
2019-04-04 01:23:00,6
2019-04-04 01:24:00,4
2019-04-04 01:25:00,4
2019-04-04 01:26:00,3
2019-04-04 01:27:00,4
2019-04-04 01:28:00,4
2019-04-04 01:29:00,3
2019-04-04 01:30:00,4
2019-04-04 01:31:00,4
2019-04-04 01:32:00,4
2019-04-04 01:33:00,4
2019-04-04 01:34:00,4
2019-04-04 01:35:00,2
2019-04-04 01:36:00,4
2019-04-04 01:37:00,4
2019-04-04 01:38:00,6
2019-04-04 01:39:00,4
2019-04-04 01:40:00,5
2019-04-04 01:41:00,4
2019-04-04 01:42:00,6
2019-04-04 01:43:00,10
2019-04-04 01:44:00,4
2019-04-04 01:45:00,4
2019-04-04 01:46:00,7
2019-04-04 01:47:00,11
2019-04-04 01:48:00,4
2019-04-04 01:49:00,11
2019-04-04 01:50:00,6
2019-04-04 01:51:00,6
2019-04-04 01:52:00,6
2019-04-04 01:53:00,4
2019-04-04 01:54:00,5
2019-04-04 01:55:00,4
2019-04-04 01:56:00,4
2019-04-04 01:57:00,6
2019-04-04 01:58:00,4
2019-04-04 01:59:00,3
2019-04-04 02:00:00,6
2019-04-04 02:01:00,4
2019-04-04 02:02:00,2
2019-04-04 02:03:00,4
2019-04-04 02:04:00,1
2019-04-04 02:05:00,4
2019-04-04 02:06:00,4
2019-04-04 02:07:00,4
2019-04-04 02:08:00,8
2019-04-04 02:09:00,4
2019-04-04 02:10:00,10
2019-04-04 02:11:00,10
2019-04-04 02:12:00,4
2019-04-04 02:13:00,4
2019-04-04 02:14:00,9
2019-04-04 02:15:00,4
2019-04-04 02:16:00,4
2019-04-04 02:17:00,1
2019-04-04 02:18:00,3
2019-04-04 02:19:00,3
2019-04-04 02:20:00,1
2019-04-04 02:21:00,1
2019-04-04 02:22:00,4
2019-04-04 02:23:00,3
2019-04-04 02:24:00,5
2019-04-04 02:25:00,2
2019-04-04 02:26:00,3
2019-04-04 02:27:00,3
2019-04-04 02:28:00,2
2019-04-04 02:29:00,4
2019-04-04 02:30:00,4
2019-04-04 02:31:00,3
2019-04-04 02:32:00,2
2019-04-04 02:34:00,3
2019-04-04 02:35:00,1
2019-04-04 02:36:00,2
2019-04-04 02:37:00,3
2019-04-04 02:38:00,2
2019-04-04 02:40:00,1
2019-04-04 02:41:00,1
2019-04-04 02:42:00,2
2019-04-04 02:44:00,2
2019-04-04 02:45:00,3
2019-04-04 02:46:00,3
2019-04-04 02:47:00,4
2019-04-04 02:48:00,4
2019-04-04 02:49:00,3
2019-04-04 02:50:00,3
2019-04-04 02:51:00,6
2019-04-04 02:52:00,2
2019-04-04 02:53:00,4
2019-04-04 02:54:00,3
2019-04-04 02:55:00,2
2019-04-04 02:56:00,6
2019-04-04 02:57:00,4
2019-04-04 02:58:00,5
2019-04-04 02:59:00,6
2019-04-04 03:00:00,4
2019-04-04 03:01:00,4
2019-04-04 03:02:00,6
2019-04-04 03:03:00,3
2019-04-04 03:04:00,4
2019-04-04 03:05:00,2
2019-04-04 03:06:00,4
2019-04-04 03:07:00,4
2019-04-04 03:08:00,10
2019-04-04 03:09:00,4
2019-04-04 03:10:00,4
2019-04-04 03:11:00,10
2019-04-04 03:12:00,6
2019-04-04 03:13:00,6
2019-04-04 03:14:00,4
2019-04-04 03:15:00,10
2019-04-04 03:16:00,8
2019-04-04 03:17:00,6
2019-04-04 03:18:00,6
2019-04-04 03:19:00,3
2019-04-04 03:20:00,4
2019-04-04 03:21:00,3
2019-04-04 03:22:00,4
2019-04-04 03:23:00,4
2019-04-04 03:24:00,4
2019-04-04 03:25:00,3
2019-04-04 03:26:00,6
2019-04-04 03:27:00,3
2019-04-04 03:28:00,4
2019-04-04 03:29:00,4
2019-04-04 03:30:00,6
2019-04-04 03:31:00,4
2019-04-04 03:32:00,3
2019-04-04 03:33:00,3
2019-04-04 03:35:00,4
2019-04-04 03:36:00,3
2019-04-04 03:37:00,3
2019-04-04 03:38:00,4
2019-04-04 03:39:00,3
2019-04-04 03:40:00,4
2019-04-04 03:41:00,3
2019-04-04 03:42:00,4
2019-04-04 03:43:00,5
2019-04-04 03:44:00,4
2019-04-04 03:45:00,3
2019-04-04 03:46:00,6
2019-04-04 03:47:00,6
2019-04-04 03:48:00,4
2019-04-04 03:49:00,6
2019-04-04 03:50:00,10
2019-04-04 03:51:00,6
2019-04-04 03:52:00,4
2019-04-04 03:53:00,4
2019-04-04 03:54:00,5
2019-04-04 03:55:00,3
2019-04-04 03:56:00,3
2019-04-04 03:57:00,1
2019-04-04 03:58:00,6
2019-04-04 03:59:00,3
2019-04-04 04:00:00,4
2019-04-04 04:01:00,4
2019-04-04 04:02:00,4
2019-04-04 04:03:00,4
2019-04-04 04:04:00,3
2019-04-04 04:05:00,4
2019-04-04 04:06:00,4
2019-04-04 04:07:00,4
2019-04-04 04:08:00,4
2019-04-04 04:09:00,4
2019-04-04 04:10:00,8
2019-04-04 04:11:00,8
2019-04-04 04:12:00,6
2019-04-04 04:13:00,2
2019-04-04 04:14:00,3
2019-04-04 04:15:00,3
2019-04-04 04:16:00,4
2019-04-04 04:17:00,8
2019-04-04 04:18:00,4
2019-04-04 04:19:00,2
2019-04-04 04:20:00,3
2019-04-04 04:21:00,2
2019-04-04 04:22:00,1
2019-04-04 04:23:00,9
2019-04-04 04:31:00,3
2019-04-04 04:32:00,4
2019-04-04 04:33:00,1
2019-04-04 04:34:00,7
2019-04-04 04:35:00,7
2019-04-04 04:36:00,8
2019-04-04 04:37:00,6
2019-04-04 04:38:00,3
2019-04-04 04:39:00,6
2019-04-04 04:40:00,12
2019-04-04 04:41:00,9
2019-04-04 04:42:00,18
2019-04-04 04:43:00,3
2019-04-04 04:44:00,7
2019-04-04 04:45:00,2
2019-04-04 04:46:00,6
2019-04-04 04:47:00,8
2019-04-04 04:48:00,1
2019-04-04 04:49:00,3
2019-04-04 04:50:00,5
2019-04-04 04:51:00,3
2019-04-04 04:52:00,2
2019-04-04 04:53:00,2
2019-04-04 04:54:00,1
2019-04-04 04:55:00,2
2019-04-04 04:56:00,1
2019-04-04 04:57:00,1
2019-04-04 04:58:00,1
2019-04-04 05:00:00,1
2019-04-04 05:01:00,2
2019-04-04 05:03:00,7
2019-04-04 05:04:00,5
2019-04-04 05:05:00,10
2019-04-04 05:06:00,10
2019-04-04 05:07:00,18
2019-04-04 05:08:00,18
2019-04-04 05:09:00,11
2019-04-04 05:10:00,15
2019-04-04 05:11:00,28
2019-04-04 05:12:00,16
2019-04-04 05:13:00,14
2019-04-04 05:14:00,8
2019-04-04 05:15:00,21
2019-04-04 05:16:00,14
2019-04-04 05:17:00,18
2019-04-04 05:18:00,11
2019-04-04 05:19:00,19
2019-04-04 05:20:00,13
2019-04-04 05:21:00,11
2019-04-04 05:22:00,24
2019-04-04 05:23:00,17
2019-04-04 05:24:00,13
2019-04-04 05:25:00,17
2019-04-04 05:26:00,14
2019-04-04 05:27:00,10
2019-04-04 05:28:00,30
2019-04-04 05:29:00,10
2019-04-04 05:30:00,18
2019-04-04 05:31:00,10
2019-04-04 05:32:00,7
2019-04-04 05:33:00,9
2019-04-04 05:34:00,23
2019-04-04 05:35:00,8
2019-04-04 05:36:00,8
2019-04-04 05:37:00,10
2019-04-04 05:38:00,11
2019-04-04 05:39:00,12
2019-04-04 05:40:00,13
2019-04-04 05:41:00,11
2019-04-04 05:42:00,8
2019-04-04 05:43:00,14
2019-04-04 05:44:00,8
2019-04-04 05:45:00,19
2019-04-04 05:46:00,11
2019-04-04 05:47:00,18
2019-04-04 05:48:00,10
2019-04-04 05:49:00,10
2019-04-04 05:52:00,11
2019-04-04 05:53:00,4
2019-04-04 05:54:00,12
2019-04-04 05:55:00,10
2019-04-04 05:56:00,15
2019-04-04 05:57:00,10
2019-04-04 05:58:00,13
2019-04-04 05:59:00,12
2019-04-04 06:00:00,14
2019-04-04 06:01:00,5
2019-04-04 06:02:00,13
2019-04-04 06:03:00,6
2019-04-04 06:04:00,9
2019-04-04 06:05:00,9
2019-04-04 06:06:00,12
2019-04-04 06:07:00,10
2019-04-04 06:08:00,8
2019-04-04 06:09:00,10
2019-04-04 06:10:00,4
2019-04-04 06:11:00,19
2019-04-04 06:12:00,9
2019-04-04 06:13:00,8
2019-04-04 06:14:00,14
2019-04-04 06:15:00,15
2019-04-04 06:16:00,8
2019-04-04 06:17:00,11
2019-04-04 06:18:00,14
2019-04-04 06:19:00,17
2019-04-04 06:20:00,12
2019-04-04 06:21:00,20
2019-04-04 06:22:00,14
2019-04-04 06:23:00,32
2019-04-04 06:24:00,14
2019-04-04 06:25:00,14
2019-04-04 06:26:00,8
2019-04-04 06:27:00,20
2019-04-04 06:28:00,16
2019-04-04 06:29:00,29
2019-04-04 06:30:00,9
2019-04-04 06:31:00,8
2019-04-04 06:32:00,10
