75,select * from Photoz where objid=#
2019-04-04 00:02:00,1
2019-04-04 00:14:00,12
2019-04-04 00:15:00,2
2019-04-04 03:50:00,1
2019-04-04 06:13:00,1
2019-04-04 06:32:00,1
2019-04-04 08:25:00,1
2019-04-04 09:00:00,6
2019-04-04 09:14:00,2
2019-04-04 10:32:00,1
2019-04-04 10:54:00,19
2019-04-04 10:55:00,1
2019-04-04 15:25:00,1
2019-04-04 16:33:00,1
2019-04-04 17:05:00,1
2019-04-04 17:39:00,1
2019-04-04 18:39:00,1
2019-04-04 19:14:00,1
2019-04-04 21:06:00,1
2019-04-04 21:19:00,1
2019-04-04 21:39:00,1
2019-04-04 21:40:00,3
2019-04-04 21:41:00,3
2019-04-04 21:42:00,6
2019-04-04 21:43:00,3
2019-04-04 21:45:00,1
2019-04-04 22:50:00,1
2019-04-04 23:04:00,1
