1,"SELECT TOP # p.objID, u,g,r,type,   f.z, f.zErr,velDisp, kcorrU0#, kcorrG0#, kcorrR0#,kcorrI0#,kcorrZ0#,   absmagU,absmagG, absmagR,absmagI, absmagZ,   synthU, synthG, synthR, synthI, synthZ into mydb.Echo0 from Photoz AS f, photoObj AS p, SpecObj AS s WHERE   s.bestObjID=p.objID   AND  r < #      AND f.z >#"
2019-04-04 02:01:00,1
