94,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-04-04 01:00:00,3
2019-04-04 01:01:00,5
2019-04-04 01:02:00,8
2019-04-04 01:03:00,4
2019-04-04 01:04:00,2
2019-04-04 01:05:00,2
2019-04-04 01:06:00,10
2019-04-04 01:07:00,2
2019-04-04 01:08:00,4
2019-04-04 01:09:00,3
2019-04-04 01:10:00,3
2019-04-04 01:11:00,6
2019-04-04 01:12:00,7
2019-04-04 01:13:00,5
2019-04-04 01:14:00,12
2019-04-04 01:15:00,3
2019-04-04 01:16:00,3
2019-04-04 01:17:00,2
2019-04-04 18:00:00,2
2019-04-04 18:01:00,2
2019-04-04 18:03:00,4
2019-04-04 18:06:00,2
