1,"SELECT TOP # objID, u,g,r,type,   s.z, zErr,velDisp, kcorrU0#, kcorrG0#, kcorrR0#,kcorrI0#,kcorrZ0#,   absmagU,absmagG, absmagR,absmagI, absmagZ,   synthU, synthG, synthR, synthI, synthZ    from Photoz, Galaxy AS p, SpecObj AS s WHERE   s.bestObjID=p.objID   AND  r < #      AND s.z >#"
2019-04-04 01:56:00,1
