61,select * from fDocFunctionParams(&&&)
2019-10-31 00:20:00,1
2019-10-31 00:56:00,2
2019-10-31 01:32:00,2
2019-10-31 01:44:00,1
2019-10-31 02:07:00,1
2019-10-31 02:18:00,1
2019-10-31 02:19:00,1
2019-10-31 03:18:00,1
2019-10-31 05:07:00,1
2019-10-31 06:39:00,4
2019-10-31 06:49:00,2
2019-10-31 06:54:00,2
2019-10-31 07:51:00,1
2019-10-31 08:04:00,2
2019-10-31 10:48:00,3
2019-10-31 11:01:00,2
2019-10-31 11:36:00,3
2019-10-31 13:13:00,1
2019-10-31 13:51:00,1
2019-10-31 14:12:00,3
2019-10-31 14:15:00,1
2019-10-31 14:25:00,3
2019-10-31 14:33:00,2
2019-10-31 14:34:00,3
2019-10-31 14:35:00,1
2019-10-31 15:26:00,1
2019-10-31 15:45:00,1
2019-10-31 18:57:00,1
2019-10-31 18:59:00,1
2019-10-31 19:03:00,2
2019-10-31 19:52:00,1
2019-10-31 20:28:00,2
2019-10-31 21:21:00,2
2019-10-31 23:41:00,1
2019-10-31 23:49:00,4
