55,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-10-31 01:58:00,1
2019-10-31 02:03:00,1
2019-10-31 02:04:00,1
2019-10-31 02:16:00,1
2019-10-31 02:24:00,3
2019-10-31 02:28:00,1
2019-10-31 02:44:00,1
2019-10-31 02:49:00,1
2019-10-31 04:19:00,1
2019-10-31 04:38:00,1
2019-10-31 04:40:00,1
2019-10-31 06:51:00,1
2019-10-31 07:00:00,1
2019-10-31 07:20:00,2
2019-10-31 07:21:00,1
2019-10-31 07:31:00,1
2019-10-31 07:32:00,1
2019-10-31 07:33:00,1
2019-10-31 07:47:00,1
2019-10-31 07:48:00,1
2019-10-31 08:02:00,1
2019-10-31 08:10:00,1
2019-10-31 08:21:00,1
2019-10-31 08:32:00,1
2019-10-31 08:40:00,1
2019-10-31 08:41:00,1
2019-10-31 08:42:00,1
2019-10-31 09:56:00,1
2019-10-31 10:01:00,1
2019-10-31 11:02:00,1
2019-10-31 11:07:00,1
2019-10-31 11:38:00,1
2019-10-31 11:45:00,1
2019-10-31 12:03:00,1
2019-10-31 12:23:00,1
2019-10-31 12:40:00,1
2019-10-31 13:28:00,1
2019-10-31 13:57:00,1
2019-10-31 13:59:00,2
2019-10-31 14:03:00,1
2019-10-31 14:05:00,1
2019-10-31 14:20:00,1
2019-10-31 14:21:00,1
2019-10-31 14:31:00,1
2019-10-31 14:33:00,1
2019-10-31 16:17:00,1
2019-10-31 17:07:00,1
2019-10-31 17:16:00,1
2019-10-31 17:38:00,1
2019-10-31 17:48:00,2
