4,"SELECT    m.specobjid, m.ra AS ra1, m.dec AS dec1,    o.ra AS ra2, o.dec AS dec2, o.specObjID, o.z FROM MyDB.gz2_# AS m    LEFT JOIN SpecObj AS o ON m.specObjID=o.specObjID"
2019-10-31 09:40:00,1
2019-10-31 10:15:00,1
2019-10-31 10:17:00,1
2019-10-31 10:20:00,1
