66,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-10-31 01:14:00,5
2019-10-31 01:15:00,1
2019-10-31 01:19:00,2
2019-10-31 01:20:00,4
2019-10-31 07:55:00,2
2019-10-31 07:56:00,2
2019-10-31 08:23:00,4
2019-10-31 11:16:00,4
2019-10-31 16:38:00,1
2019-10-31 19:17:00,1
2019-10-31 19:21:00,1
2019-10-31 19:22:00,1
2019-10-31 19:23:00,1
2019-10-31 19:24:00,1
2019-10-31 19:29:00,1
2019-10-31 19:32:00,1
2019-10-31 22:06:00,2
2019-10-31 22:13:00,4
2019-10-31 22:14:00,4
2019-10-31 22:15:00,1
2019-10-31 22:16:00,3
2019-10-31 22:17:00,2
2019-10-31 22:20:00,2
2019-10-31 22:21:00,1
2019-10-31 22:22:00,1
2019-10-31 22:24:00,2
2019-10-31 22:25:00,3
2019-10-31 22:26:00,1
2019-10-31 22:27:00,8
