236,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-10-31 06:03:00,1
2019-10-31 06:06:00,1
2019-10-31 06:10:00,1
2019-10-31 06:11:00,1
2019-10-31 06:12:00,1
2019-10-31 06:18:00,1
2019-10-31 06:22:00,1
2019-10-31 06:23:00,1
2019-10-31 06:30:00,1
2019-10-31 06:34:00,1
2019-10-31 06:38:00,1
2019-10-31 06:40:00,1
2019-10-31 06:44:00,1
2019-10-31 06:52:00,1
2019-10-31 06:55:00,1
2019-10-31 06:59:00,1
2019-10-31 07:03:00,1
2019-10-31 07:11:00,1
2019-10-31 07:15:00,1
2019-10-31 07:19:00,1
2019-10-31 07:20:00,1
2019-10-31 07:22:00,1
2019-10-31 07:31:00,1
2019-10-31 07:33:00,1
2019-10-31 07:35:00,1
2019-10-31 07:42:00,1
2019-10-31 07:46:00,1
2019-10-31 07:54:00,1
2019-10-31 07:58:00,1
2019-10-31 08:03:00,1
2019-10-31 08:05:00,1
2019-10-31 08:12:00,1
2019-10-31 08:15:00,1
2019-10-31 08:21:00,1
2019-10-31 08:25:00,1
2019-10-31 08:26:00,1
2019-10-31 08:32:00,1
2019-10-31 08:38:00,1
2019-10-31 08:39:00,1
2019-10-31 08:44:00,1
2019-10-31 08:45:00,1
2019-10-31 08:50:00,1
2019-10-31 08:55:00,1
2019-10-31 09:03:00,1
2019-10-31 09:11:00,1
2019-10-31 09:17:00,1
2019-10-31 09:21:00,1
2019-10-31 09:38:00,1
2019-10-31 09:41:00,1
2019-10-31 09:43:00,1
2019-10-31 09:46:00,1
2019-10-31 09:47:00,1
2019-10-31 09:53:00,1
2019-10-31 09:55:00,1
2019-10-31 10:10:00,1
2019-10-31 10:18:00,1
2019-10-31 10:20:00,1
2019-10-31 10:21:00,1
2019-10-31 10:24:00,1
2019-10-31 10:28:00,1
2019-10-31 10:31:00,1
2019-10-31 10:33:00,1
2019-10-31 10:35:00,1
2019-10-31 10:39:00,1
2019-10-31 10:45:00,1
2019-10-31 10:47:00,1
2019-10-31 10:54:00,1
2019-10-31 10:55:00,1
2019-10-31 10:58:00,1
2019-10-31 11:00:00,1
2019-10-31 11:01:00,1
2019-10-31 11:03:00,1
2019-10-31 11:08:00,1
2019-10-31 11:10:00,1
2019-10-31 11:12:00,1
2019-10-31 11:16:00,1
2019-10-31 11:18:00,1
2019-10-31 11:29:00,1
2019-10-31 11:31:00,1
2019-10-31 11:39:00,1
2019-10-31 11:41:00,1
2019-10-31 11:45:00,1
2019-10-31 11:47:00,1
2019-10-31 11:50:00,1
2019-10-31 11:56:00,1
2019-10-31 11:57:00,1
2019-10-31 11:58:00,1
2019-10-31 12:00:00,1
2019-10-31 12:05:00,1
2019-10-31 12:11:00,1
2019-10-31 12:15:00,1
2019-10-31 12:18:00,1
2019-10-31 12:26:00,1
2019-10-31 12:30:00,1
2019-10-31 12:31:00,1
2019-10-31 12:34:00,1
2019-10-31 12:37:00,1
2019-10-31 12:39:00,1
2019-10-31 12:48:00,1
2019-10-31 12:52:00,1
2019-10-31 12:53:00,1
2019-10-31 12:55:00,1
2019-10-31 12:58:00,1
2019-10-31 13:03:00,1
2019-10-31 13:05:00,1
2019-10-31 13:11:00,1
2019-10-31 13:16:00,1
2019-10-31 13:26:00,1
2019-10-31 13:28:00,1
2019-10-31 13:30:00,1
2019-10-31 13:35:00,1
2019-10-31 13:39:00,1
2019-10-31 13:41:00,1
2019-10-31 13:42:00,1
2019-10-31 13:44:00,1
2019-10-31 13:47:00,1
2019-10-31 13:50:00,1
2019-10-31 13:52:00,1
2019-10-31 14:01:00,1
2019-10-31 14:20:00,1
2019-10-31 14:21:00,1
2019-10-31 14:27:00,1
2019-10-31 14:35:00,1
2019-10-31 14:43:00,1
2019-10-31 14:46:00,1
2019-10-31 14:54:00,1
2019-10-31 14:58:00,1
2019-10-31 15:00:00,1
2019-10-31 15:09:00,1
2019-10-31 15:16:00,1
2019-10-31 15:17:00,1
2019-10-31 15:20:00,1
2019-10-31 15:24:00,1
2019-10-31 15:26:00,1
2019-10-31 15:39:00,1
2019-10-31 15:41:00,1
2019-10-31 15:49:00,1
2019-10-31 15:57:00,1
2019-10-31 16:09:00,1
2019-10-31 16:13:00,1
2019-10-31 16:16:00,1
2019-10-31 16:19:00,1
2019-10-31 16:25:00,1
2019-10-31 16:28:00,1
2019-10-31 16:29:00,1
2019-10-31 16:30:00,1
2019-10-31 16:32:00,1
2019-10-31 16:34:00,1
2019-10-31 16:47:00,1
2019-10-31 16:50:00,1
2019-10-31 16:51:00,1
2019-10-31 16:56:00,1
2019-10-31 16:59:00,1
2019-10-31 17:03:00,1
2019-10-31 17:09:00,1
2019-10-31 17:12:00,1
2019-10-31 17:18:00,1
2019-10-31 17:26:00,1
2019-10-31 17:29:00,1
2019-10-31 17:40:00,1
2019-10-31 17:44:00,1
2019-10-31 17:45:00,1
2019-10-31 17:54:00,1
2019-10-31 17:58:00,1
2019-10-31 17:59:00,1
2019-10-31 18:02:00,1
2019-10-31 18:14:00,1
2019-10-31 18:16:00,1
2019-10-31 18:35:00,1
2019-10-31 18:37:00,1
2019-10-31 18:49:00,1
2019-10-31 18:58:00,1
2019-10-31 19:05:00,1
2019-10-31 19:35:00,1
2019-10-31 19:39:00,2
2019-10-31 19:49:00,1
2019-10-31 19:52:00,1
2019-10-31 19:57:00,1
2019-10-31 20:01:00,1
2019-10-31 20:02:00,1
2019-10-31 20:11:00,1
2019-10-31 20:13:00,1
2019-10-31 20:20:00,1
2019-10-31 20:23:00,1
2019-10-31 20:28:00,1
2019-10-31 20:32:00,1
2019-10-31 20:37:00,1
2019-10-31 20:39:00,1
2019-10-31 20:41:00,1
2019-10-31 20:43:00,1
2019-10-31 20:49:00,1
2019-10-31 20:51:00,1
2019-10-31 20:57:00,1
2019-10-31 20:59:00,1
2019-10-31 21:00:00,1
2019-10-31 21:13:00,1
2019-10-31 21:15:00,1
2019-10-31 21:18:00,1
2019-10-31 21:20:00,1
2019-10-31 21:30:00,1
2019-10-31 21:35:00,1
2019-10-31 21:36:00,1
2019-10-31 21:41:00,1
2019-10-31 21:51:00,1
2019-10-31 21:52:00,1
2019-10-31 21:55:00,1
2019-10-31 22:03:00,1
2019-10-31 22:07:00,1
2019-10-31 22:14:00,1
2019-10-31 22:22:00,1
2019-10-31 22:24:00,1
2019-10-31 22:27:00,1
2019-10-31 22:30:00,1
2019-10-31 22:32:00,1
2019-10-31 22:35:00,1
2019-10-31 22:47:00,1
2019-10-31 22:48:00,1
2019-10-31 22:50:00,1
2019-10-31 22:57:00,1
2019-10-31 22:59:00,1
2019-10-31 23:02:00,1
2019-10-31 23:09:00,1
2019-10-31 23:12:00,1
2019-10-31 23:13:00,1
2019-10-31 23:18:00,1
2019-10-31 23:30:00,1
2019-10-31 23:34:00,1
2019-10-31 23:35:00,1
2019-10-31 23:36:00,1
2019-10-31 23:38:00,1
2019-10-31 23:41:00,1
2019-10-31 23:44:00,1
2019-10-31 23:45:00,1
2019-10-31 23:50:00,1
2019-10-31 23:55:00,1
