26,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-10-31 00:25:00,1
2019-10-31 03:18:00,1
2019-10-31 06:09:00,1
2019-10-31 06:58:00,1
2019-10-31 07:06:00,1
2019-10-31 17:46:00,2
2019-10-31 17:59:00,2
2019-10-31 18:03:00,1
2019-10-31 18:04:00,1
2019-10-31 18:06:00,1
2019-10-31 18:07:00,1
2019-10-31 18:08:00,1
2019-10-31 18:09:00,1
2019-10-31 18:21:00,1
2019-10-31 19:30:00,1
2019-10-31 19:51:00,1
2019-10-31 20:59:00,1
2019-10-31 21:06:00,1
2019-10-31 21:07:00,2
2019-10-31 21:14:00,1
2019-10-31 21:39:00,2
2019-10-31 21:44:00,1
