39,"SELECT TOP #  p.run, p.rerun, p.camcol, p.field  FROM PhotoObjDR7 AS p  WHERE p.dr7objid=#"
2019-10-31 00:37:00,1
2019-10-31 00:38:00,1
2019-10-31 02:25:00,2
2019-10-31 02:46:00,1
2019-10-31 03:29:00,1
2019-10-31 03:30:00,1
2019-10-31 03:38:00,1
2019-10-31 03:51:00,2
2019-10-31 04:33:00,2
2019-10-31 05:13:00,2
2019-10-31 05:33:00,2
2019-10-31 05:43:00,1
2019-10-31 08:37:00,1
2019-10-31 09:08:00,1
2019-10-31 09:59:00,1
2019-10-31 10:00:00,2
2019-10-31 10:01:00,1
2019-10-31 10:02:00,1
2019-10-31 10:33:00,1
2019-10-31 12:15:00,1
2019-10-31 13:01:00,1
2019-10-31 13:18:00,2
2019-10-31 13:20:00,2
2019-10-31 14:12:00,1
2019-10-31 14:14:00,1
2019-10-31 14:21:00,1
2019-10-31 15:49:00,1
2019-10-31 17:53:00,1
2019-10-31 19:38:00,1
2019-10-31 20:19:00,1
2019-10-31 21:23:00,1
