19,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-10-31 02:09:00,1
2019-10-31 04:29:00,1
2019-10-31 04:46:00,1
2019-10-31 04:49:00,1
2019-10-31 12:45:00,1
2019-10-31 13:56:00,1
2019-10-31 14:03:00,1
2019-10-31 14:05:00,1
2019-10-31 14:07:00,1
2019-10-31 14:16:00,1
2019-10-31 14:30:00,1
2019-10-31 14:33:00,1
2019-10-31 14:51:00,1
2019-10-31 15:02:00,1
2019-10-31 15:12:00,1
2019-10-31 18:29:00,1
2019-10-31 18:38:00,1
2019-10-31 22:15:00,1
2019-10-31 22:38:00,1
