1,"SELECT  z.petromag_u, z.petromag_g, z.petromag_r, z.petromag_i, z.petromag_z, g.lgm_tot_p5# FROM   myDB.galz0# as m JOIN specObj as s ON m.specObjID = s.bestobjID JOIN PhotoPrimary as z ON s.specObjID = z.specObjID JOIN galSpecExtra as g ON s.specObjID = g.specObjID"
2019-10-31 19:00:00,1
