99,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-10-31 00:45:00,1
2019-10-31 01:45:00,1
2019-10-31 02:45:00,1
2019-10-31 03:45:00,1
2019-10-31 04:09:00,12
2019-10-31 04:15:00,1
2019-10-31 04:45:00,1
2019-10-31 05:46:00,1
2019-10-31 06:01:00,1
2019-10-31 06:03:00,1
2019-10-31 06:45:00,1
2019-10-31 07:45:00,1
2019-10-31 08:44:00,1
2019-10-31 09:05:00,9
2019-10-31 09:45:00,1
2019-10-31 09:46:00,9
2019-10-31 10:45:00,1
2019-10-31 11:31:00,3
2019-10-31 11:32:00,6
2019-10-31 11:37:00,9
2019-10-31 11:45:00,1
2019-10-31 12:45:00,1
2019-10-31 13:11:00,9
2019-10-31 13:22:00,9
2019-10-31 13:45:00,1
2019-10-31 14:46:00,1
2019-10-31 14:50:00,1
2019-10-31 14:51:00,9
2019-10-31 15:45:00,1
2019-10-31 16:46:00,1
2019-10-31 17:46:00,1
2019-10-31 18:45:00,1
2019-10-31 19:45:00,1
