1,"SELECT SpecObjID, z, zErr, psfMag_u, psfMag_g, psfMag_r, psfMag_i, psfMag_z into mydb.MyTable from DR1#.SpecPhotoAll   WHERE z < #:"
2019-10-31 07:22:00,1
