29,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-10-31 10:58:00,1
2019-10-31 16:04:00,1
2019-10-31 16:07:00,1
2019-10-31 16:19:00,1
2019-10-31 16:25:00,1
2019-10-31 16:31:00,1
2019-10-31 16:37:00,1
2019-10-31 16:43:00,1
2019-10-31 16:50:00,1
2019-10-31 16:56:00,1
2019-10-31 17:02:00,1
2019-10-31 17:20:00,2
2019-10-31 17:22:00,1
2019-10-31 17:25:00,1
2019-10-31 17:28:00,2
2019-10-31 17:30:00,1
2019-10-31 17:33:00,1
2019-10-31 17:39:00,2
2019-10-31 17:42:00,1
2019-10-31 17:44:00,1
2019-10-31 17:47:00,1
2019-10-31 17:53:00,2
2019-10-31 17:55:00,1
2019-10-31 17:57:00,1
2019-10-31 18:00:00,1
