6,SELECT elodieSpType
2019-10-19 07:14:00,1
2019-10-19 07:15:00,1
2019-10-19 07:16:00,1
2019-10-19 07:33:00,1
2019-10-19 07:34:00,1
2019-10-19 07:39:00,1
