12,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-10-19 13:57:00,1
2019-10-19 14:08:00,1
2019-10-19 14:10:00,1
2019-10-19 14:13:00,1
2019-10-19 14:20:00,1
2019-10-19 14:22:00,1
2019-10-19 14:25:00,1
2019-10-19 14:29:00,1
2019-10-19 14:32:00,1
2019-10-19 14:35:00,1
2019-10-19 14:39:00,1
2019-10-19 14:42:00,1
