24,"SELECT DISTINCT s.instrument, s.run2d, s.plate, s.mjd, s.fiberID FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate=# AND s.mjd=# AND s.fiberid=#)"
2019-10-19 04:21:00,1
2019-10-19 04:25:00,2
2019-10-19 04:26:00,2
2019-10-19 04:30:00,1
2019-10-19 04:31:00,3
2019-10-19 04:33:00,1
2019-10-19 04:40:00,1
2019-10-19 04:43:00,1
2019-10-19 04:44:00,2
2019-10-19 04:46:00,1
2019-10-19 04:53:00,1
2019-10-19 04:54:00,1
2019-10-19 04:55:00,1
2019-10-19 04:56:00,1
2019-10-19 05:05:00,2
2019-10-19 05:06:00,1
2019-10-19 05:09:00,1
2019-10-19 05:10:00,1
