10,SELECT count(elodieSpType)
2019-10-19 07:18:00,1
2019-10-19 07:24:00,1
2019-10-19 07:25:00,1
2019-10-19 07:26:00,1
2019-10-19 07:27:00,1
2019-10-19 07:32:00,1
2019-10-19 07:36:00,1
2019-10-19 07:41:00,1
2019-10-19 07:42:00,1
2019-10-19 07:45:00,1
