44,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-10-19 00:41:00,1
2019-10-19 00:42:00,1
2019-10-19 00:43:00,1
2019-10-19 00:45:00,1
2019-10-19 00:46:00,1
2019-10-19 01:54:00,1
2019-10-19 10:23:00,1
2019-10-19 10:37:00,2
2019-10-19 10:57:00,1
2019-10-19 16:10:00,1
2019-10-19 20:57:00,3
2019-10-19 21:35:00,1
2019-10-19 21:36:00,1
2019-10-19 21:37:00,1
2019-10-19 21:38:00,1
2019-10-19 21:39:00,6
2019-10-19 21:40:00,6
2019-10-19 21:41:00,2
2019-10-19 21:43:00,2
2019-10-19 21:44:00,2
2019-10-19 22:14:00,1
2019-10-19 23:20:00,1
2019-10-19 23:48:00,1
2019-10-19 23:51:00,1
2019-10-19 23:52:00,1
2019-10-19 23:53:00,1
2019-10-19 23:54:00,1
2019-10-19 23:57:00,1
