36,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-10-19 00:00:00,1
2019-10-19 00:02:00,1
2019-10-19 00:05:00,1
2019-10-19 00:06:00,1
2019-10-19 00:09:00,1
2019-10-19 00:12:00,1
2019-10-19 00:13:00,1
2019-10-19 00:16:00,1
2019-10-19 00:19:00,1
2019-10-19 00:20:00,1
2019-10-19 00:22:00,1
2019-10-19 00:25:00,1
2019-10-19 00:27:00,1
2019-10-19 00:30:00,1
2019-10-19 00:31:00,1
2019-10-19 00:33:00,1
2019-10-19 00:36:00,1
2019-10-19 00:37:00,1
2019-10-19 00:39:00,1
2019-10-19 00:41:00,1
2019-10-19 00:42:00,1
2019-10-19 00:45:00,1
2019-10-19 03:54:00,1
2019-10-19 03:55:00,1
2019-10-19 04:02:00,1
2019-10-19 04:38:00,1
2019-10-19 04:39:00,1
2019-10-19 04:40:00,1
2019-10-19 04:42:00,1
2019-10-19 04:43:00,1
2019-10-19 04:51:00,1
2019-10-19 04:53:00,2
2019-10-19 04:56:00,1
2019-10-19 04:58:00,1
2019-10-19 04:59:00,1
