2440,"select name, type from DBObjects where type=&&& and access=&&& and name NOT IN (&&&, &&&) order by name"
2019-10-19 00:01:00,3
2019-10-19 00:06:00,3
2019-10-19 00:21:00,3
2019-10-19 00:24:00,3
2019-10-19 00:34:00,9
2019-10-19 00:35:00,3
2019-10-19 00:39:00,3
2019-10-19 00:44:00,6
2019-10-19 00:49:00,3
2019-10-19 01:16:00,3
2019-10-19 01:18:00,3
2019-10-19 01:23:00,6
2019-10-19 01:28:00,6
2019-10-19 01:44:00,3
2019-10-19 01:50:00,3
2019-10-19 02:01:00,3
2019-10-19 02:06:00,3
2019-10-19 02:14:00,3
2019-10-19 02:43:00,3
2019-10-19 02:48:00,6
2019-10-19 02:56:00,3
2019-10-19 03:04:00,3
2019-10-19 03:08:00,3
2019-10-19 03:10:00,3
2019-10-19 03:14:00,3
2019-10-19 03:26:00,3
2019-10-19 04:03:00,3
2019-10-19 04:34:00,3
2019-10-19 04:37:00,6
2019-10-19 04:46:00,3
2019-10-19 05:04:00,3
2019-10-19 05:09:00,3
2019-10-19 05:17:00,3
2019-10-19 05:24:00,3
2019-10-19 05:30:00,3
2019-10-19 05:38:00,3
2019-10-19 05:41:00,3
2019-10-19 05:55:00,15
2019-10-19 06:04:00,3
2019-10-19 06:18:00,3
2019-10-19 06:20:00,3
2019-10-19 06:22:00,3
2019-10-19 06:32:00,6
2019-10-19 06:33:00,6
2019-10-19 06:34:00,3
2019-10-19 06:35:00,3
2019-10-19 06:41:00,12
2019-10-19 06:42:00,6
2019-10-19 06:48:00,3
2019-10-19 06:50:00,3
2019-10-19 06:51:00,3
2019-10-19 06:52:00,3
2019-10-19 06:54:00,6
2019-10-19 06:55:00,6
2019-10-19 06:56:00,12
2019-10-19 07:01:00,3
2019-10-19 07:03:00,3
2019-10-19 07:05:00,6
2019-10-19 07:06:00,3
2019-10-19 07:08:00,4
2019-10-19 07:09:00,3
2019-10-19 07:10:00,10
2019-10-19 07:11:00,18
2019-10-19 07:12:00,11
2019-10-19 07:17:00,3
2019-10-19 07:19:00,27
2019-10-19 07:20:00,39
2019-10-19 07:21:00,12
2019-10-19 07:24:00,3
2019-10-19 07:25:00,2
2019-10-19 07:26:00,1
2019-10-19 07:27:00,1
2019-10-19 07:28:00,3
2019-10-19 07:30:00,7
2019-10-19 07:31:00,14
2019-10-19 07:33:00,2
2019-10-19 07:34:00,3
2019-10-19 07:37:00,3
2019-10-19 07:38:00,1
2019-10-19 07:46:00,6
2019-10-19 07:55:00,3
2019-10-19 07:58:00,1
2019-10-19 07:59:00,3
2019-10-19 08:00:00,3
2019-10-19 08:01:00,3
2019-10-19 08:02:00,19
2019-10-19 08:03:00,19
2019-10-19 08:04:00,18
2019-10-19 08:05:00,15
