773,"SELECT DISTINCT p.ra, p.dec, p.clean, p.u, p.g, p.r, p.i, p.z FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-05-20 13:06:00,85
2019-05-20 13:07:00,334
2019-05-20 13:08:00,354
