1745,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-05-20 07:40:00,1
2019-05-20 07:50:00,1
2019-05-20 09:16:00,4
2019-05-20 09:18:00,5
2019-05-20 09:31:00,2
2019-05-20 09:32:00,12
2019-05-20 09:33:00,93
2019-05-20 09:34:00,4
2019-05-20 09:35:00,144
2019-05-20 09:44:00,10
2019-05-20 09:48:00,1
2019-05-20 09:52:00,148
2019-05-20 11:31:00,3
2019-05-20 11:38:00,10
2019-05-20 11:39:00,285
2019-05-20 11:40:00,243
2019-05-20 13:00:00,3
2019-05-20 13:01:00,9
2019-05-20 13:02:00,9
2019-05-20 13:03:00,12
2019-05-20 13:04:00,3
2019-05-20 13:45:00,17
2019-05-20 13:46:00,70
2019-05-20 13:47:00,94
2019-05-20 13:48:00,278
2019-05-20 13:49:00,276
2019-05-20 14:41:00,2
2019-05-20 14:42:00,2
2019-05-20 15:30:00,2
2019-05-20 15:32:00,2
