5499,"SELECT  top #   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-05-20 00:00:00,9
2019-05-20 00:02:00,2
2019-05-20 00:06:00,8
2019-05-20 00:07:00,10
2019-05-20 00:09:00,7
2019-05-20 00:10:00,10
2019-05-20 00:12:00,2
2019-05-20 00:16:00,9
2019-05-20 00:17:00,11
2019-05-20 00:19:00,7
2019-05-20 00:20:00,10
2019-05-20 00:22:00,2
2019-05-20 00:26:00,12
2019-05-20 00:27:00,10
2019-05-20 00:29:00,7
2019-05-20 00:30:00,10
2019-05-20 00:32:00,2
2019-05-20 00:36:00,10
2019-05-20 00:37:00,10
2019-05-20 00:39:00,8
2019-05-20 00:40:00,10
2019-05-20 00:42:00,2
2019-05-20 00:46:00,8
2019-05-20 00:47:00,10
2019-05-20 00:49:00,7
2019-05-20 00:50:00,10
2019-05-20 00:52:00,3
2019-05-20 00:56:00,9
2019-05-20 00:57:00,10
2019-05-20 00:59:00,7
2019-05-20 01:00:00,10
2019-05-20 01:02:00,2
2019-05-20 01:06:00,9
2019-05-20 01:07:00,10
2019-05-20 01:09:00,7
2019-05-20 01:10:00,9
2019-05-20 01:12:00,2
2019-05-20 01:16:00,10
2019-05-20 01:17:00,10
2019-05-20 01:19:00,8
2019-05-20 01:20:00,9
2019-05-20 01:22:00,2
2019-05-20 01:26:00,8
2019-05-20 01:27:00,11
2019-05-20 01:29:00,7
2019-05-20 01:30:00,9
2019-05-20 01:32:00,3
2019-05-20 01:36:00,9
2019-05-20 01:37:00,10
2019-05-20 01:39:00,7
2019-05-20 01:40:00,9
2019-05-20 01:42:00,2
2019-05-20 01:46:00,9
2019-05-20 01:47:00,10
2019-05-20 01:49:00,7
2019-05-20 01:50:00,9
2019-05-20 01:52:00,3
2019-05-20 01:56:00,9
2019-05-20 01:57:00,10
2019-05-20 01:59:00,7
2019-05-20 02:00:00,10
2019-05-20 02:02:00,3
2019-05-20 02:06:00,8
2019-05-20 02:07:00,12
2019-05-20 02:09:00,7
2019-05-20 02:10:00,10
2019-05-20 02:12:00,3
2019-05-20 02:16:00,10
2019-05-20 02:17:00,10
2019-05-20 02:19:00,8
2019-05-20 02:20:00,10
2019-05-20 02:22:00,3
2019-05-20 02:26:00,8
2019-05-20 02:27:00,10
2019-05-20 02:29:00,10
2019-05-20 02:30:00,10
2019-05-20 02:32:00,2
2019-05-20 02:36:00,8
2019-05-20 02:37:00,10
2019-05-20 02:39:00,8
2019-05-20 02:40:00,9
2019-05-20 02:42:00,2
2019-05-20 02:46:00,10
2019-05-20 02:47:00,10
2019-05-20 02:49:00,8
2019-05-20 02:50:00,10
2019-05-20 02:52:00,3
2019-05-20 02:56:00,8
2019-05-20 02:57:00,10
2019-05-20 02:59:00,8
2019-05-20 03:00:00,11
2019-05-20 03:02:00,2
2019-05-20 03:06:00,8
2019-05-20 03:07:00,10
2019-05-20 03:09:00,9
2019-05-20 03:10:00,9
2019-05-20 03:12:00,2
2019-05-20 03:16:00,8
2019-05-20 03:17:00,10
2019-05-20 03:19:00,8
2019-05-20 03:20:00,9
2019-05-20 03:22:00,2
2019-05-20 03:26:00,8
2019-05-20 03:27:00,10
2019-05-20 03:29:00,7
2019-05-20 03:30:00,9
2019-05-20 03:32:00,2
2019-05-20 03:36:00,8
2019-05-20 03:37:00,10
2019-05-20 03:39:00,7
2019-05-20 03:40:00,9
2019-05-20 03:42:00,3
2019-05-20 03:46:00,8
2019-05-20 03:47:00,10
2019-05-20 03:49:00,7
2019-05-20 03:50:00,9
2019-05-20 03:52:00,2
2019-05-20 03:56:00,10
2019-05-20 03:57:00,10
2019-05-20 03:59:00,7
2019-05-20 04:00:00,10
2019-05-20 04:02:00,2
2019-05-20 04:06:00,9
2019-05-20 04:07:00,10
2019-05-20 04:09:00,7
2019-05-20 04:10:00,11
2019-05-20 04:12:00,2
2019-05-20 04:16:00,8
2019-05-20 04:17:00,11
2019-05-20 04:19:00,7
2019-05-20 04:20:00,9
2019-05-20 04:22:00,2
2019-05-20 04:26:00,8
2019-05-20 04:27:00,10
2019-05-20 04:29:00,7
2019-05-20 04:30:00,9
2019-05-20 04:32:00,2
2019-05-20 04:36:00,8
2019-05-20 04:37:00,11
2019-05-20 04:39:00,7
2019-05-20 04:40:00,10
2019-05-20 04:42:00,2
2019-05-20 04:46:00,8
2019-05-20 04:47:00,12
2019-05-20 04:49:00,7
2019-05-20 04:50:00,10
2019-05-20 04:52:00,2
2019-05-20 04:56:00,8
2019-05-20 04:57:00,10
2019-05-20 04:59:00,7
2019-05-20 05:00:00,11
2019-05-20 05:02:00,2
2019-05-20 05:06:00,10
2019-05-20 05:07:00,10
2019-05-20 05:09:00,8
2019-05-20 05:10:00,9
2019-05-20 05:12:00,2
2019-05-20 05:16:00,8
2019-05-20 05:17:00,11
2019-05-20 05:19:00,7
2019-05-20 05:20:00,9
2019-05-20 05:22:00,2
2019-05-20 05:26:00,8
2019-05-20 05:27:00,11
2019-05-20 05:29:00,7
2019-05-20 05:30:00,9
2019-05-20 05:32:00,2
2019-05-20 05:36:00,8
2019-05-20 05:37:00,11
2019-05-20 05:39:00,7
2019-05-20 05:40:00,10
2019-05-20 05:42:00,2
2019-05-20 05:46:00,8
2019-05-20 05:47:00,11
2019-05-20 05:49:00,7
2019-05-20 05:50:00,10
