295,select * from stellarMassFSPSGranEarlyDust where specObjId=#
2019-05-20 05:05:00,1
2019-05-20 05:06:00,1
2019-05-20 05:21:00,1
2019-05-20 05:30:00,1
2019-05-20 05:40:00,1
2019-05-20 06:00:00,1
2019-05-20 06:02:00,1
2019-05-20 06:07:00,1
2019-05-20 06:10:00,1
2019-05-20 06:12:00,1
2019-05-20 06:18:00,1
2019-05-20 06:19:00,1
2019-05-20 06:26:00,1
2019-05-20 06:38:00,1
2019-05-20 06:47:00,1
2019-05-20 06:48:00,1
2019-05-20 06:52:00,1
2019-05-20 06:54:00,1
2019-05-20 06:59:00,1
2019-05-20 07:00:00,1
2019-05-20 07:09:00,1
2019-05-20 07:15:00,1
2019-05-20 07:22:00,1
2019-05-20 07:27:00,1
2019-05-20 07:28:00,1
2019-05-20 07:32:00,1
2019-05-20 07:34:00,1
2019-05-20 07:40:00,1
2019-05-20 07:46:00,1
2019-05-20 07:47:00,1
2019-05-20 07:52:00,1
2019-05-20 07:54:00,1
2019-05-20 08:02:00,1
2019-05-20 08:03:00,1
2019-05-20 08:08:00,1
2019-05-20 08:10:00,1
2019-05-20 08:17:00,1
2019-05-20 08:24:00,1
2019-05-20 08:29:00,1
2019-05-20 08:30:00,1
2019-05-20 08:35:00,1
2019-05-20 08:36:00,1
2019-05-20 08:37:00,1
2019-05-20 08:38:00,1
2019-05-20 08:45:00,1
2019-05-20 08:48:00,1
2019-05-20 08:49:00,1
2019-05-20 08:52:00,1
2019-05-20 08:57:00,1
2019-05-20 09:06:00,1
2019-05-20 09:07:00,1
2019-05-20 09:14:00,1
2019-05-20 09:21:00,1
2019-05-20 09:23:00,1
2019-05-20 09:30:00,1
2019-05-20 09:31:00,1
2019-05-20 09:41:00,1
2019-05-20 09:51:00,1
2019-05-20 10:04:00,1
2019-05-20 10:05:00,1
2019-05-20 10:18:00,1
2019-05-20 10:19:00,1
2019-05-20 10:29:00,1
2019-05-20 10:31:00,1
2019-05-20 10:44:00,1
2019-05-20 11:00:00,1
2019-05-20 11:09:00,1
2019-05-20 11:10:00,1
2019-05-20 11:17:00,1
2019-05-20 11:19:00,1
2019-05-20 11:27:00,1
2019-05-20 11:37:00,1
2019-05-20 11:38:00,1
2019-05-20 11:49:00,1
2019-05-20 11:50:00,1
2019-05-20 12:00:00,1
2019-05-20 12:01:00,1
2019-05-20 12:10:00,1
2019-05-20 12:11:00,1
2019-05-20 12:22:00,1
2019-05-20 12:33:00,1
2019-05-20 12:42:00,1
2019-05-20 12:43:00,1
2019-05-20 12:54:00,1
2019-05-20 12:55:00,1
2019-05-20 12:57:00,1
2019-05-20 13:17:00,1
2019-05-20 13:19:00,1
2019-05-20 13:47:00,1
2019-05-20 13:49:00,1
2019-05-20 14:13:00,1
2019-05-20 14:14:00,1
2019-05-20 14:29:00,1
2019-05-20 14:48:00,1
2019-05-20 15:06:00,1
2019-05-20 15:07:00,1
2019-05-20 15:28:00,1
2019-05-20 15:42:00,1
2019-05-20 15:45:00,1
2019-05-20 16:02:00,1
2019-05-20 16:20:00,1
2019-05-20 16:31:00,1
2019-05-20 16:32:00,1
2019-05-20 16:39:00,1
2019-05-20 16:44:00,1
2019-05-20 16:45:00,1
2019-05-20 16:48:00,1
2019-05-20 16:51:00,1
2019-05-20 16:52:00,1
2019-05-20 16:59:00,1
2019-05-20 17:00:00,1
2019-05-20 17:01:00,1
2019-05-20 17:03:00,1
2019-05-20 17:04:00,1
2019-05-20 17:08:00,1
2019-05-20 17:23:00,1
2019-05-20 17:25:00,1
2019-05-20 17:29:00,1
2019-05-20 19:10:00,1
2019-05-20 19:25:00,1
2019-05-20 21:08:00,1
2019-05-20 21:10:00,1
2019-05-20 21:16:00,1
2019-05-20 21:17:00,1
2019-05-20 21:27:00,1
2019-05-20 21:44:00,1
2019-05-20 21:46:00,1
2019-05-20 22:05:00,1
2019-05-20 22:07:00,1
2019-05-20 22:35:00,1
2019-05-20 22:37:00,1
2019-05-20 23:03:00,1
2019-05-20 23:04:00,1
2019-05-20 23:11:00,1
2019-05-20 23:12:00,1
2019-05-20 23:17:00,1
2019-05-20 23:19:00,1
2019-05-20 23:27:00,1
2019-05-20 23:29:00,1
2019-05-20 23:53:00,1
