58,"select p.run, p.camcol, p.field from STAR as p inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-02-12 01:26:00,2
2019-02-12 01:27:00,1
2019-02-12 01:30:00,1
2019-02-12 01:32:00,2
2019-02-12 01:57:00,1
2019-02-12 01:58:00,5
2019-02-12 02:00:00,2
2019-02-12 02:04:00,2
2019-02-12 02:07:00,2
2019-02-12 08:33:00,5
2019-02-12 08:34:00,8
2019-02-12 08:37:00,3
2019-02-12 08:54:00,13
2019-02-12 08:57:00,3
2019-02-12 09:00:00,2
2019-02-12 09:28:00,5
2019-02-12 09:31:00,1
