40,select distinct parent from DBViewCols where viewname=&&&
2019-02-12 00:32:00,1
2019-02-12 00:33:00,1
2019-02-12 02:28:00,4
2019-02-12 02:34:00,2
2019-02-12 02:54:00,1
2019-02-12 03:07:00,1
2019-02-12 03:14:00,2
2019-02-12 03:33:00,1
2019-02-12 03:49:00,2
2019-02-12 04:37:00,1
2019-02-12 05:06:00,1
2019-02-12 05:41:00,1
2019-02-12 05:44:00,1
2019-02-12 10:43:00,1
2019-02-12 11:35:00,1
2019-02-12 12:09:00,1
2019-02-12 12:12:00,1
2019-02-12 12:27:00,1
2019-02-12 13:11:00,1
2019-02-12 14:01:00,1
2019-02-12 14:26:00,1
2019-02-12 14:38:00,1
2019-02-12 14:39:00,1
2019-02-12 14:40:00,1
2019-02-12 14:51:00,1
2019-02-12 16:04:00,1
2019-02-12 16:55:00,1
2019-02-12 18:41:00,1
2019-02-12 18:44:00,1
2019-02-12 18:45:00,1
2019-02-12 19:31:00,1
2019-02-12 19:57:00,1
2019-02-12 20:30:00,1
2019-02-12 21:29:00,1
