1,"SELECT TOP # objID, ra ,dec -- Get the unique object ID and coordinates FROM PhotoPrimary -- From the table containing photometric data for unique objects WHERE ra > # and ra < # AND dec > # and dec < #"
2019-02-12 00:29:00,1
