174,select * from dbo.fDocColumns(&&&)
2019-02-12 00:31:00,1
2019-02-12 00:53:00,1
2019-02-12 00:55:00,1
2019-02-12 00:56:00,2
2019-02-12 00:57:00,3
2019-02-12 01:13:00,6
2019-02-12 01:20:00,1
2019-02-12 01:26:00,1
2019-02-12 01:27:00,2
2019-02-12 01:53:00,1
2019-02-12 02:12:00,2
2019-02-12 02:14:00,3
2019-02-12 02:54:00,1
2019-02-12 03:01:00,1
2019-02-12 03:07:00,1
2019-02-12 03:25:00,2
2019-02-12 03:26:00,2
2019-02-12 03:27:00,1
2019-02-12 03:38:00,2
2019-02-12 04:03:00,1
2019-02-12 04:05:00,2
2019-02-12 04:06:00,1
2019-02-12 04:52:00,1
2019-02-12 05:00:00,1
2019-02-12 05:36:00,1
2019-02-12 05:51:00,1
2019-02-12 06:01:00,2
2019-02-12 06:15:00,2
2019-02-12 06:19:00,1
2019-02-12 06:39:00,2
2019-02-12 06:50:00,1
2019-02-12 06:56:00,1
2019-02-12 07:21:00,1
2019-02-12 07:33:00,1
2019-02-12 07:37:00,1
2019-02-12 07:39:00,2
2019-02-12 07:45:00,2
2019-02-12 07:52:00,1
2019-02-12 09:03:00,1
2019-02-12 09:24:00,1
2019-02-12 10:05:00,1
2019-02-12 10:08:00,1
2019-02-12 10:12:00,2
2019-02-12 10:30:00,1
2019-02-12 10:32:00,2
2019-02-12 10:41:00,2
2019-02-12 10:43:00,1
2019-02-12 10:44:00,1
2019-02-12 11:03:00,2
2019-02-12 11:33:00,1
2019-02-12 11:47:00,1
2019-02-12 11:52:00,1
2019-02-12 12:07:00,1
2019-02-12 12:18:00,1
2019-02-12 12:22:00,2
2019-02-12 12:27:00,1
2019-02-12 12:42:00,5
2019-02-12 12:56:00,1
2019-02-12 13:05:00,2
2019-02-12 13:14:00,1
2019-02-12 13:27:00,3
2019-02-12 13:28:00,1
2019-02-12 13:33:00,2
2019-02-12 13:43:00,2
2019-02-12 13:58:00,1
2019-02-12 14:05:00,1
2019-02-12 14:24:00,2
2019-02-12 14:29:00,2
2019-02-12 14:31:00,2
2019-02-12 14:35:00,2
2019-02-12 14:37:00,2
2019-02-12 14:38:00,1
2019-02-12 14:42:00,1
2019-02-12 14:47:00,2
2019-02-12 14:51:00,1
2019-02-12 15:02:00,2
2019-02-12 15:12:00,1
2019-02-12 15:13:00,3
2019-02-12 15:15:00,1
2019-02-12 15:23:00,1
2019-02-12 15:29:00,1
2019-02-12 15:42:00,2
2019-02-12 15:44:00,1
2019-02-12 16:18:00,2
2019-02-12 16:24:00,1
2019-02-12 16:28:00,2
2019-02-12 16:38:00,2
2019-02-12 16:42:00,2
2019-02-12 16:48:00,2
2019-02-12 16:52:00,1
2019-02-12 16:54:00,2
2019-02-12 16:55:00,1
2019-02-12 17:02:00,2
2019-02-12 17:07:00,2
2019-02-12 17:15:00,2
2019-02-12 17:29:00,1
2019-02-12 17:33:00,1
2019-02-12 17:42:00,1
2019-02-12 17:46:00,1
2019-02-12 18:20:00,1
2019-02-12 18:39:00,2
2019-02-12 18:42:00,1
2019-02-12 18:54:00,2
2019-02-12 18:58:00,1
2019-02-12 19:16:00,1
2019-02-12 19:21:00,1
2019-02-12 19:23:00,1
2019-02-12 19:28:00,1
2019-02-12 19:38:00,1
2019-02-12 19:48:00,2
2019-02-12 19:49:00,1
2019-02-12 20:29:00,1
2019-02-12 21:21:00,2
2019-02-12 23:01:00,1
2019-02-12 23:25:00,2
