1,"SELECT p.objID, p.modelMag_r, p.petroRad_r, p.ra, p.dec  FROM PhotoObj p JOIN dbo.fGetObjFromRectEq(#, #, #, #) r ON p.objID = r.objID"
2019-02-12 14:34:00,1
