10225,"select psfSigma1_z, psfSigma2_z, psfB_z, psfP0_z, psfBeta_z, psfSigmaP_z, psfSigma1_u, psfSigma2_u, psfB_u, psfP0_u, psfBeta_u, psfSigmaP_u, psfSigma1_g, psfSigma2_g, psfB_g, psfP0_g, psfBeta_g, psfSigmaP_g, psfSigma1_r, psfSigma2_r, psfB_r, psfP0_r, psfBeta_r, psfSigmaP_r, psfSigma1_i, psfSigma2_i, psfB_i, psfP0_i, psfBeta_i, psfSigmaP_i from Field where run = # and rerun = # and camcol = # and field = #"
2019-02-12 13:57:00,50
2019-02-12 14:01:00,51
2019-02-12 14:02:00,10
2019-02-12 14:03:00,5
2019-02-12 14:04:00,10
2019-02-12 14:07:00,31
2019-02-12 14:08:00,19
2019-02-12 14:09:00,10
2019-02-12 14:10:00,6
2019-02-12 14:11:00,9
2019-02-12 14:16:00,7
2019-02-12 14:17:00,33
2019-02-12 14:18:00,11
2019-02-12 14:19:00,4
2019-02-12 14:20:00,20
2019-02-12 14:21:00,5
2019-02-12 14:25:00,30
2019-02-12 14:26:00,10
2019-02-12 14:29:00,26
2019-02-12 14:33:00,51
2019-02-12 14:37:00,51
2019-02-12 14:38:00,8
2019-02-12 14:39:00,2
2019-02-12 14:40:00,20
2019-02-12 14:41:00,10
2019-02-12 14:42:00,5
2019-02-12 14:43:00,15
2019-02-12 14:44:00,16
2019-02-12 14:45:00,9
2019-02-12 14:46:00,6
2019-02-12 14:52:00,51
2019-02-12 14:53:00,7
2019-02-12 14:54:00,14
2019-02-12 14:56:00,18
2019-02-12 14:57:00,12
2019-02-12 14:58:00,10
2019-02-12 14:59:00,5
2019-02-12 15:02:00,51
2019-02-12 15:09:00,50
2019-02-12 15:10:00,5
2019-02-12 15:18:00,35
2019-02-12 15:19:00,10
2019-02-12 15:25:00,34
2019-02-12 15:26:00,22
2019-02-12 15:27:00,10
2019-02-12 15:34:00,50
2019-02-12 15:35:00,6
2019-02-12 15:36:00,13
2019-02-12 15:37:00,8
2019-02-12 15:42:00,5
2019-02-12 15:43:00,45
2019-02-12 15:45:00,20
2019-02-12 15:46:00,5
2019-02-12 15:49:00,51
2019-02-12 15:51:00,21
2019-02-12 15:52:00,5
2019-02-12 15:55:00,49
2019-02-12 15:56:00,6
2019-02-12 15:57:00,5
2019-02-12 15:58:00,15
2019-02-12 15:59:00,10
2019-02-12 16:00:00,4
2019-02-12 16:01:00,11
2019-02-12 16:02:00,10
2019-02-12 16:03:00,11
2019-02-12 16:04:00,4
2019-02-12 16:10:00,8
2019-02-12 16:11:00,42
2019-02-12 16:12:00,2
2019-02-12 16:13:00,18
2019-02-12 16:14:00,10
2019-02-12 16:15:00,10
2019-02-12 16:16:00,10
2019-02-12 16:18:00,21
2019-02-12 16:19:00,15
2019-02-12 16:20:00,10
2019-02-12 16:21:00,10
2019-02-12 16:22:00,5
2019-02-12 16:27:00,20
2019-02-12 16:28:00,30
2019-02-12 16:29:00,15
2019-02-12 16:30:00,11
2019-02-12 16:31:00,5
2019-02-12 16:33:00,22
2019-02-12 16:34:00,6
2019-02-12 16:35:00,15
2019-02-12 16:36:00,10
2019-02-12 16:39:00,15
2019-02-12 16:40:00,35
2019-02-12 16:42:00,21
2019-02-12 16:43:00,5
2019-02-12 16:44:00,8
2019-02-12 16:45:00,7
2019-02-12 16:48:00,50
2019-02-12 16:50:00,11
2019-02-12 16:51:00,15
2019-02-12 16:52:00,5
2019-02-12 16:53:00,5
2019-02-12 16:58:00,27
2019-02-12 16:59:00,3
2019-02-12 17:04:00,3
2019-02-12 17:05:00,47
2019-02-12 17:06:00,5
2019-02-12 17:07:00,5
2019-02-12 17:11:00,31
2019-02-12 17:12:00,19
2019-02-12 17:13:00,5
2019-02-12 17:14:00,15
2019-02-12 17:19:00,30
2019-02-12 17:20:00,10
2019-02-12 17:21:00,10
2019-02-12 17:22:00,10
2019-02-12 17:23:00,15
2019-02-12 17:24:00,5
2019-02-12 17:25:00,10
2019-02-12 17:26:00,15
2019-02-12 17:27:00,15
2019-02-12 17:28:00,15
2019-02-12 17:29:00,8
2019-02-12 17:30:00,2
2019-02-12 17:39:00,24
2019-02-12 17:40:00,26
2019-02-12 17:41:00,15
2019-02-12 17:43:00,10
2019-02-12 17:49:00,29
2019-02-12 17:50:00,22
2019-02-12 17:56:00,29
2019-02-12 17:57:00,11
2019-02-12 18:04:00,50
2019-02-12 18:06:00,4
2019-02-12 18:07:00,6
2019-02-12 18:08:00,20
2019-02-12 18:13:00,15
2019-02-12 18:14:00,20
2019-02-12 18:15:00,5
2019-02-12 18:16:00,10
2019-02-12 18:22:00,51
2019-02-12 18:23:00,5
2019-02-12 18:24:00,10
2019-02-12 18:25:00,5
2019-02-12 18:28:00,6
2019-02-12 18:59:00,10
2019-02-12 19:02:00,2
2019-02-12 19:03:00,2
2019-02-12 19:06:00,11
2019-02-12 19:07:00,1
2019-02-12 19:11:00,10
2019-02-12 19:14:00,1
2019-02-12 19:21:00,3
2019-02-12 19:22:00,9
2019-02-12 19:29:00,2
2019-02-12 19:30:00,8
2019-02-12 19:35:00,5
2019-02-12 19:36:00,1
2019-02-12 19:37:00,2
2019-02-12 19:43:00,12
2019-02-12 19:45:00,3
2019-02-12 19:49:00,10
2019-02-12 19:50:00,3
2019-02-12 19:51:00,2
2019-02-12 19:52:00,2
2019-02-12 19:58:00,10
2019-02-12 19:59:00,2
2019-02-12 20:00:00,3
2019-02-12 20:01:00,1
2019-02-12 20:02:00,1
2019-02-12 20:07:00,10
2019-02-12 20:14:00,11
2019-02-12 20:15:00,1
2019-02-12 20:16:00,4
2019-02-12 20:17:00,2
2019-02-12 20:18:00,1
2019-02-12 20:23:00,3
2019-02-12 20:24:00,7
2019-02-12 20:25:00,3
2019-02-12 20:28:00,7
2019-02-12 20:29:00,3
2019-02-12 20:30:00,2
2019-02-12 20:35:00,10
2019-02-12 20:37:00,4
2019-02-12 20:38:00,2
2019-02-12 20:41:00,4
2019-02-12 20:44:00,3
2019-02-12 20:45:00,7
2019-02-12 20:46:00,2
2019-02-12 20:47:00,3
2019-02-12 20:48:00,4
2019-02-12 20:49:00,2
2019-02-12 20:50:00,2
2019-02-12 20:51:00,4
2019-02-12 20:52:00,2
2019-02-12 20:53:00,1
2019-02-12 20:55:00,2
2019-02-12 20:56:00,4
2019-02-12 20:57:00,2
2019-02-12 20:58:00,2
2019-02-12 21:05:00,10
2019-02-12 21:06:00,2
2019-02-12 21:07:00,2
2019-02-12 21:08:00,4
2019-02-12 21:15:00,8
2019-02-12 21:16:00,3
2019-02-12 21:17:00,2
2019-02-12 21:18:00,3
2019-02-12 21:19:00,1
2019-02-12 21:20:00,3
2019-02-12 21:24:00,10
2019-02-12 21:27:00,7
2019-02-12 21:29:00,3
2019-02-12 21:30:00,3
2019-02-12 21:31:00,1
2019-02-12 21:32:00,1
2019-02-12 21:38:00,10
2019-02-12 21:39:00,1
2019-02-12 21:40:00,2
2019-02-12 21:41:00,2
2019-02-12 21:42:00,3
2019-02-12 21:43:00,2
2019-02-12 21:44:00,2
2019-02-12 21:45:00,3
2019-02-12 21:46:00,2
2019-02-12 21:47:00,3
2019-02-12 21:48:00,1
2019-02-12 21:50:00,3
2019-02-12 21:52:00,4
2019-02-12 21:55:00,5
2019-02-12 21:57:00,4
2019-02-12 21:58:00,3
2019-02-12 21:59:00,2
2019-02-12 22:02:00,10
2019-02-12 22:04:00,4
2019-02-12 22:05:00,3
2019-02-12 22:07:00,5
2019-02-12 22:08:00,2
2019-02-12 22:09:00,2
2019-02-12 22:10:00,1
2019-02-12 22:11:00,3
2019-02-12 22:15:00,9
2019-02-12 22:16:00,1
2019-02-12 22:20:00,10
2019-02-12 22:21:00,2
2019-02-12 22:27:00,10
2019-02-12 22:28:00,1
2019-02-12 22:29:00,4
2019-02-12 22:31:00,3
2019-02-12 22:32:00,3
2019-02-12 22:35:00,1
2019-02-12 22:36:00,9
2019-02-12 22:37:00,3
2019-02-12 22:38:00,1
2019-02-12 22:39:00,3
2019-02-12 22:40:00,2
2019-02-12 22:41:00,2
2019-02-12 22:42:00,1
2019-02-12 22:43:00,6
2019-02-12 22:44:00,3
2019-02-12 22:46:00,5
2019-02-12 22:47:00,2
2019-02-12 22:48:00,1
2019-02-12 22:51:00,4
2019-02-12 22:55:00,11
2019-02-12 22:56:00,2
2019-02-12 22:57:00,2
2019-02-12 23:00:00,4
2019-02-12 23:03:00,1
2019-02-12 23:04:00,10
2019-02-12 23:05:00,2
2019-02-12 23:06:00,2
2019-02-12 23:09:00,10
2019-02-12 23:10:00,1
2019-02-12 23:11:00,3
2019-02-12 23:12:00,2
2019-02-12 23:13:00,1
2019-02-12 23:19:00,10
2019-02-12 23:20:00,1
2019-02-12 23:21:00,2
2019-02-12 23:22:00,1
2019-02-12 23:23:00,3
2019-02-12 23:24:00,3
2019-02-12 23:25:00,1
2019-02-12 23:26:00,1
2019-02-12 23:27:00,1
2019-02-12 23:28:00,3
2019-02-12 23:29:00,3
2019-02-12 23:36:00,10
2019-02-12 23:37:00,2
2019-02-12 23:38:00,3
2019-02-12 23:44:00,10
2019-02-12 23:45:00,3
2019-02-12 23:46:00,1
2019-02-12 23:47:00,2
2019-02-12 23:48:00,2
2019-02-12 23:49:00,2
2019-02-12 23:50:00,1
2019-02-12 23:55:00,10
2019-02-12 23:56:00,1
2019-02-12 23:57:00,3
2019-02-12 23:58:00,2
2019-02-12 23:59:00,4
