1,"SELECT TOP # ObjID, s.z, g.petroRad_r  FROM Galaxy as g JOIN SpecObj as s ON g.ObjID = s.bestObjID  WHERE modelMag_g-modelMag_r > #"
2019-02-12 08:07:00,1
