295,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-02-12 04:31:00,2
2019-02-12 06:16:00,1
2019-02-12 06:45:00,2
2019-02-12 06:46:00,4
2019-02-12 06:47:00,2
2019-02-12 06:48:00,3
2019-02-12 06:49:00,4
2019-02-12 06:50:00,11
2019-02-12 06:51:00,11
2019-02-12 07:53:00,4
2019-02-12 07:54:00,5
2019-02-12 07:55:00,9
2019-02-12 09:38:00,4
2019-02-12 10:54:00,1
2019-02-12 10:58:00,1
2019-02-12 10:59:00,1
2019-02-12 11:08:00,1
2019-02-12 11:16:00,1
2019-02-12 11:18:00,3
2019-02-12 11:19:00,5
2019-02-12 11:20:00,6
2019-02-12 11:21:00,7
2019-02-12 11:28:00,1
2019-02-12 11:34:00,1
2019-02-12 11:35:00,1
2019-02-12 12:32:00,1
2019-02-12 12:37:00,1
2019-02-12 13:01:00,1
2019-02-12 13:05:00,1
2019-02-12 13:11:00,3
2019-02-12 13:12:00,1
2019-02-12 13:13:00,4
2019-02-12 13:14:00,5
2019-02-12 13:15:00,6
2019-02-12 13:16:00,4
2019-02-12 13:17:00,7
2019-02-12 13:18:00,1
2019-02-12 13:19:00,8
2019-02-12 13:20:00,1
2019-02-12 13:29:00,8
2019-02-12 13:30:00,10
2019-02-12 13:31:00,14
2019-02-12 13:32:00,2
2019-02-12 13:44:00,1
2019-02-12 14:24:00,1
2019-02-12 14:25:00,2
2019-02-12 14:26:00,2
2019-02-12 14:27:00,1
2019-02-12 14:28:00,2
2019-02-12 14:29:00,3
2019-02-12 14:30:00,1
2019-02-12 14:38:00,2
2019-02-12 14:46:00,1
2019-02-12 14:49:00,1
2019-02-12 14:50:00,2
2019-02-12 14:51:00,6
2019-02-12 14:52:00,3
2019-02-12 15:02:00,2
2019-02-12 15:14:00,2
2019-02-12 15:15:00,4
2019-02-12 15:16:00,3
2019-02-12 15:17:00,4
2019-02-12 15:18:00,4
2019-02-12 15:19:00,1
2019-02-12 15:20:00,3
2019-02-12 15:23:00,10
2019-02-12 15:24:00,11
2019-02-12 15:25:00,5
2019-02-12 15:36:00,1
2019-02-12 15:40:00,1
2019-02-12 16:56:00,1
2019-02-12 19:26:00,2
2019-02-12 20:25:00,2
2019-02-12 20:26:00,1
2019-02-12 20:27:00,3
2019-02-12 20:28:00,1
2019-02-12 20:29:00,3
2019-02-12 20:30:00,2
2019-02-12 20:31:00,3
2019-02-12 20:32:00,3
2019-02-12 20:33:00,1
2019-02-12 20:34:00,3
2019-02-12 20:35:00,1
2019-02-12 20:36:00,1
2019-02-12 20:37:00,2
2019-02-12 20:38:00,2
2019-02-12 20:39:00,1
2019-02-12 20:40:00,3
2019-02-12 20:41:00,2
2019-02-12 20:42:00,1
2019-02-12 20:43:00,1
2019-02-12 20:45:00,1
2019-02-12 20:46:00,1
2019-02-12 20:47:00,1
2019-02-12 22:18:00,1
2019-02-12 22:29:00,1
2019-02-12 22:31:00,1
2019-02-12 22:32:00,1
2019-02-12 22:33:00,1
