1,"SELECT Top # ObjID, modelMag_r, petroRad_r FROM Galaxy SpecPhoto WHERE (ra between # and #) and (dec between # and #) AND modelMag_r < # AND petroRad_r > #"
2019-02-12 06:52:00,1
