22,select * from SpecLine where specObjId=#
2019-02-12 01:55:00,1
2019-02-12 02:29:00,1
2019-02-12 02:40:00,1
2019-02-12 03:07:00,1
2019-02-12 03:15:00,1
2019-02-12 03:40:00,1
2019-02-12 03:41:00,1
2019-02-12 04:11:00,1
2019-02-12 05:26:00,1
2019-02-12 07:24:00,1
2019-02-12 09:24:00,1
2019-02-12 10:25:00,1
2019-02-12 13:08:00,1
2019-02-12 14:43:00,1
2019-02-12 15:42:00,1
2019-02-12 16:20:00,1
2019-02-12 16:45:00,1
2019-02-12 19:47:00,1
2019-02-12 21:35:00,2
2019-02-12 23:19:00,1
2019-02-12 23:37:00,1
