914,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-02-12 16:37:00,2
2019-02-12 16:41:00,1
2019-02-12 16:43:00,1
2019-02-12 16:46:00,2
2019-02-12 16:47:00,1
2019-02-12 16:53:00,1
2019-02-12 17:01:00,1
2019-02-12 17:03:00,2
2019-02-12 17:04:00,1
2019-02-12 17:06:00,4
2019-02-12 17:07:00,2
2019-02-12 17:11:00,2
2019-02-12 17:17:00,5
2019-02-12 17:19:00,1
2019-02-12 17:22:00,3
2019-02-12 17:23:00,4
2019-02-12 18:13:00,7
2019-02-12 18:14:00,23
2019-02-12 18:15:00,22
2019-02-12 18:16:00,23
2019-02-12 18:17:00,24
2019-02-12 18:18:00,24
2019-02-12 18:19:00,25
2019-02-12 18:20:00,24
2019-02-12 18:21:00,24
2019-02-12 18:22:00,24
2019-02-12 18:23:00,25
2019-02-12 18:24:00,23
2019-02-12 18:25:00,25
2019-02-12 18:26:00,24
2019-02-12 18:27:00,25
2019-02-12 18:28:00,25
2019-02-12 18:29:00,25
2019-02-12 18:30:00,24
2019-02-12 18:31:00,24
2019-02-12 18:32:00,25
2019-02-12 18:33:00,23
2019-02-12 18:34:00,24
2019-02-12 18:35:00,24
2019-02-12 18:36:00,24
2019-02-12 18:37:00,25
2019-02-12 18:38:00,24
2019-02-12 18:39:00,24
2019-02-12 18:40:00,24
2019-02-12 18:41:00,24
2019-02-12 18:42:00,25
2019-02-12 18:43:00,8
2019-02-12 18:44:00,24
2019-02-12 18:45:00,24
2019-02-12 18:46:00,25
2019-02-12 18:47:00,23
2019-02-12 18:48:00,21
2019-02-12 18:49:00,24
2019-02-12 18:50:00,24
2019-02-12 18:51:00,2
