1,"SELECT my.id, my.ra_s, my.dec_s, my.bmag, my.bv_colour, my.z_s, match.distance, u, g, r, i, z, dered_u, dered_g, dered_r, dered_i, dered_z FROM MyDb.s2# AS my   CROSS APPLY dbo.fGetNearesObjID(my.ra_s, my.dec_s, #) AS match   JOIN PhotoPrimary AS p ON p.ObjID = match.ObjID"
2019-02-12 12:17:00,1
