1,"SELECT DISTINCT p.run, p.rerun, p.camcol, p.field, p.colc, p.rowc FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-02-12 16:57:00,1
