21,select * from sppParams where specObjId=#
2019-12-01 01:49:00,1
2019-12-01 02:01:00,1
2019-12-01 07:43:00,1
2019-12-01 08:59:00,1
2019-12-01 09:56:00,1
2019-12-01 10:38:00,1
2019-12-01 11:15:00,1
2019-12-01 11:48:00,1
2019-12-01 11:58:00,1
2019-12-01 12:06:00,1
2019-12-01 12:58:00,1
2019-12-01 13:04:00,1
2019-12-01 13:43:00,1
2019-12-01 15:50:00,1
2019-12-01 15:54:00,1
2019-12-01 16:17:00,1
2019-12-01 19:30:00,1
2019-12-01 20:56:00,1
2019-12-01 21:39:00,1
2019-12-01 22:03:00,1
2019-12-01 23:48:00,1
