1675,"select name, type from DBObjects where type=&&& and name NOT IN (&&&, &&&) order by name"
2019-12-01 00:00:00,5
2019-12-01 00:05:00,12
2019-12-01 00:17:00,2
2019-12-01 00:19:00,6
2019-12-01 00:20:00,2
2019-12-01 00:25:00,8
2019-12-01 00:26:00,4
2019-12-01 00:27:00,2
2019-12-01 00:28:00,2
2019-12-01 00:29:00,2
2019-12-01 00:30:00,6
2019-12-01 00:31:00,6
2019-12-01 00:32:00,6
2019-12-01 00:33:00,8
2019-12-01 00:34:00,8
2019-12-01 00:35:00,4
2019-12-01 00:36:00,8
2019-12-01 00:38:00,4
2019-12-01 00:39:00,10
2019-12-01 00:40:00,16
2019-12-01 00:41:00,8
2019-12-01 00:42:00,12
2019-12-01 00:43:00,10
2019-12-01 00:44:00,8
2019-12-01 00:45:00,13
2019-12-01 00:46:00,10
2019-12-01 00:47:00,8
2019-12-01 00:48:00,10
2019-12-01 00:49:00,14
2019-12-01 00:50:00,8
2019-12-01 00:51:00,14
2019-12-01 00:52:00,18
2019-12-01 00:53:00,12
2019-12-01 00:54:00,12
2019-12-01 00:55:00,6
2019-12-01 00:56:00,18
2019-12-01 00:57:00,2
2019-12-01 01:04:00,2
2019-12-01 01:10:00,2
2019-12-01 01:18:00,6
2019-12-01 01:22:00,2
2019-12-01 01:26:00,6
2019-12-01 01:44:00,6
2019-12-01 01:57:00,8
2019-12-01 01:59:00,2
2019-12-01 02:03:00,6
2019-12-01 02:05:00,4
2019-12-01 02:14:00,6
2019-12-01 02:20:00,10
2019-12-01 02:21:00,2
2019-12-01 02:22:00,6
2019-12-01 02:24:00,6
2019-12-01 02:25:00,6
2019-12-01 02:27:00,2
2019-12-01 02:28:00,6
2019-12-01 02:31:00,2
2019-12-01 02:38:00,2
2019-12-01 02:39:00,4
2019-12-01 02:40:00,2
2019-12-01 02:44:00,4
2019-12-01 02:54:00,6
2019-12-01 02:55:00,2
2019-12-01 02:56:00,2
2019-12-01 03:04:00,2
2019-12-01 03:09:00,5
2019-12-01 03:10:00,2
2019-12-01 03:11:00,5
2019-12-01 03:12:00,2
2019-12-01 03:13:00,4
