3,"SELECT p.objId,p.ra,p.dec,p.petror9#_r, p.expAB_r,     p.dered_u as u, p.dered_g as g, p.dered_r as r, p.dered_i as i,      s.z, s.plate, s.mjd, s.fiberid, pz.absMagR, pz.absMagU, pz.absMagI, pz.absMagG, n.sersic_n FROM galaxy AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid    JOIN Photoz as pz ON pz.objiD = p.objiD WHERE p.petror9#_r > #   and p.ra between # and #   and s.z < #   and p.g < #"
2019-12-01 07:34:00,1
2019-12-01 07:35:00,2
