2535,"select name, type from DBObjects where type=&&& and access=&&& and name NOT IN (&&&, &&&) order by name"
2019-12-01 00:00:00,9
2019-12-01 00:05:00,18
2019-12-01 00:17:00,3
2019-12-01 00:19:00,9
2019-12-01 00:20:00,3
2019-12-01 00:25:00,12
2019-12-01 00:26:00,6
2019-12-01 00:27:00,3
2019-12-01 00:28:00,3
2019-12-01 00:29:00,3
2019-12-01 00:30:00,9
2019-12-01 00:31:00,9
2019-12-01 00:32:00,9
2019-12-01 00:33:00,12
2019-12-01 00:34:00,12
2019-12-01 00:35:00,6
2019-12-01 00:36:00,12
2019-12-01 00:38:00,6
2019-12-01 00:39:00,15
2019-12-01 00:40:00,24
2019-12-01 00:41:00,12
2019-12-01 00:42:00,18
2019-12-01 00:43:00,15
2019-12-01 00:44:00,12
2019-12-01 00:45:00,21
2019-12-01 00:46:00,15
2019-12-01 00:47:00,12
2019-12-01 00:48:00,15
2019-12-01 00:49:00,21
2019-12-01 00:50:00,12
2019-12-01 00:51:00,21
2019-12-01 00:52:00,27
2019-12-01 00:53:00,18
2019-12-01 00:54:00,18
2019-12-01 00:55:00,9
2019-12-01 00:56:00,27
2019-12-01 00:57:00,3
2019-12-01 01:04:00,3
2019-12-01 01:10:00,4
2019-12-01 01:18:00,9
2019-12-01 01:22:00,3
2019-12-01 01:26:00,15
2019-12-01 01:44:00,9
2019-12-01 01:57:00,12
2019-12-01 01:59:00,3
2019-12-01 02:03:00,9
2019-12-01 02:05:00,6
2019-12-01 02:14:00,9
2019-12-01 02:20:00,15
2019-12-01 02:21:00,3
2019-12-01 02:22:00,9
2019-12-01 02:24:00,9
2019-12-01 02:25:00,9
2019-12-01 02:27:00,3
2019-12-01 02:28:00,9
2019-12-01 02:31:00,3
2019-12-01 02:38:00,3
2019-12-01 02:39:00,6
2019-12-01 02:40:00,3
2019-12-01 02:44:00,6
2019-12-01 02:54:00,9
2019-12-01 02:55:00,3
2019-12-01 02:56:00,3
2019-12-01 03:04:00,3
2019-12-01 03:09:00,9
2019-12-01 03:10:00,3
2019-12-01 03:11:00,9
2019-12-01 03:12:00,3
2019-12-01 03:13:00,12
2019-12-01 03:31:00,3
2019-12-01 03:44:00,3
2019-12-01 03:49:00,9
2019-12-01 03:51:00,3
2019-12-01 03:56:00,3
2019-12-01 03:57:00,6
2019-12-01 04:27:00,3
2019-12-01 04:42:00,3
2019-12-01 04:49:00,3
2019-12-01 04:51:00,3
2019-12-01 04:52:00,3
2019-12-01 04:58:00,3
2019-12-01 05:21:00,3
2019-12-01 05:25:00,21
2019-12-01 05:26:00,6
2019-12-01 05:28:00,3
2019-12-01 05:33:00,3
2019-12-01 05:34:00,18
2019-12-01 05:35:00,21
2019-12-01 05:36:00,3
2019-12-01 05:37:00,9
2019-12-01 05:38:00,18
2019-12-01 05:42:00,3
2019-12-01 05:45:00,9
2019-12-01 05:46:00,5
2019-12-01 05:47:00,1
2019-12-01 05:57:00,3
2019-12-01 06:01:00,6
2019-12-01 06:04:00,9
2019-12-01 06:18:00,9
2019-12-01 06:23:00,3
2019-12-01 06:24:00,12
2019-12-01 06:25:00,9
2019-12-01 06:29:00,3
2019-12-01 06:43:00,6
2019-12-01 06:46:00,6
2019-12-01 06:51:00,3
2019-12-01 06:53:00,3
2019-12-01 06:58:00,3
2019-12-01 06:59:00,3
2019-12-01 07:00:00,3
2019-12-01 07:12:00,6
2019-12-01 07:13:00,3
2019-12-01 07:14:00,3
2019-12-01 07:20:00,6
2019-12-01 07:23:00,6
2019-12-01 07:26:00,3
2019-12-01 07:32:00,3
2019-12-01 07:48:00,9
2019-12-01 07:55:00,3
2019-12-01 08:00:00,6
2019-12-01 08:01:00,6
2019-12-01 08:09:00,3
2019-12-01 08:26:00,3
2019-12-01 08:40:00,9
2019-12-01 08:41:00,21
2019-12-01 08:42:00,15
2019-12-01 08:43:00,15
2019-12-01 08:51:00,3
2019-12-01 08:58:00,3
2019-12-01 08:59:00,3
2019-12-01 09:00:00,3
2019-12-01 09:22:00,3
2019-12-01 09:24:00,3
2019-12-01 09:44:00,5
2019-12-01 10:01:00,3
2019-12-01 10:04:00,3
2019-12-01 10:05:00,6
2019-12-01 10:26:00,3
2019-12-01 10:32:00,6
2019-12-01 10:35:00,3
2019-12-01 10:41:00,6
2019-12-01 10:45:00,6
2019-12-01 10:46:00,6
2019-12-01 10:52:00,3
2019-12-01 10:56:00,3
2019-12-01 10:59:00,6
2019-12-01 11:01:00,6
2019-12-01 11:02:00,3
2019-12-01 11:09:00,6
2019-12-01 11:11:00,21
2019-12-01 11:12:00,6
2019-12-01 11:14:00,3
2019-12-01 11:16:00,3
2019-12-01 11:18:00,3
2019-12-01 11:25:00,3
2019-12-01 11:42:00,15
2019-12-01 11:55:00,15
2019-12-01 11:56:00,3
2019-12-01 12:01:00,3
2019-12-01 12:16:00,3
2019-12-01 12:20:00,3
2019-12-01 12:26:00,6
2019-12-01 12:28:00,3
2019-12-01 12:34:00,3
2019-12-01 12:42:00,3
2019-12-01 12:43:00,3
2019-12-01 12:45:00,9
