72,select * from Photoz where objid=#
2019-08-13 00:01:00,1
2019-08-13 00:05:00,1
2019-08-13 00:25:00,1
2019-08-13 00:29:00,1
2019-08-13 00:47:00,1
2019-08-13 01:32:00,1
2019-08-13 01:47:00,1
2019-08-13 03:00:00,1
2019-08-13 03:31:00,1
2019-08-13 03:54:00,1
2019-08-13 04:36:00,1
2019-08-13 04:43:00,1
2019-08-13 05:53:00,1
2019-08-13 06:14:00,1
2019-08-13 06:18:00,1
2019-08-13 06:52:00,1
2019-08-13 06:54:00,1
2019-08-13 07:16:00,1
2019-08-13 07:42:00,1
2019-08-13 08:13:00,1
2019-08-13 08:52:00,1
2019-08-13 09:06:00,1
2019-08-13 09:07:00,1
2019-08-13 09:54:00,1
2019-08-13 09:55:00,1
2019-08-13 09:57:00,1
2019-08-13 10:49:00,1
2019-08-13 11:04:00,1
2019-08-13 11:07:00,3
2019-08-13 11:08:00,2
2019-08-13 11:25:00,1
2019-08-13 11:54:00,1
2019-08-13 12:09:00,1
2019-08-13 12:12:00,1
2019-08-13 12:29:00,1
2019-08-13 12:52:00,1
2019-08-13 13:33:00,11
2019-08-13 13:38:00,1
2019-08-13 13:46:00,1
2019-08-13 14:31:00,1
2019-08-13 14:41:00,1
2019-08-13 15:11:00,1
2019-08-13 15:27:00,1
2019-08-13 15:57:00,1
2019-08-13 16:12:00,1
2019-08-13 17:02:00,1
2019-08-13 18:22:00,1
2019-08-13 18:45:00,1
2019-08-13 19:01:00,1
2019-08-13 19:14:00,1
2019-08-13 19:35:00,1
2019-08-13 19:43:00,1
2019-08-13 20:32:00,1
2019-08-13 22:00:00,1
2019-08-13 22:08:00,1
2019-08-13 22:17:00,1
2019-08-13 22:37:00,1
2019-08-13 22:41:00,1
2019-08-13 23:18:00,1
