1321,"SELECT  &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-08-13 00:03:00,2
2019-08-13 00:04:00,8
2019-08-13 00:13:00,2
2019-08-13 00:14:00,9
2019-08-13 00:23:00,2
2019-08-13 00:24:00,8
2019-08-13 00:33:00,2
2019-08-13 00:34:00,7
2019-08-13 00:43:00,2
2019-08-13 00:44:00,8
2019-08-13 00:53:00,2
2019-08-13 00:54:00,7
2019-08-13 01:03:00,2
2019-08-13 01:04:00,7
2019-08-13 01:13:00,2
2019-08-13 01:14:00,8
2019-08-13 01:23:00,2
2019-08-13 01:24:00,7
2019-08-13 01:33:00,2
2019-08-13 01:34:00,7
2019-08-13 01:43:00,2
2019-08-13 01:44:00,7
2019-08-13 01:53:00,2
2019-08-13 01:54:00,7
2019-08-13 02:03:00,2
2019-08-13 02:04:00,9
2019-08-13 02:13:00,2
2019-08-13 02:14:00,7
2019-08-13 02:23:00,2
2019-08-13 02:24:00,7
2019-08-13 02:33:00,2
2019-08-13 02:34:00,7
2019-08-13 02:43:00,2
2019-08-13 02:44:00,7
2019-08-13 02:53:00,2
2019-08-13 02:54:00,7
2019-08-13 03:03:00,2
2019-08-13 03:04:00,7
2019-08-13 03:13:00,2
2019-08-13 03:14:00,7
2019-08-13 03:23:00,2
2019-08-13 03:24:00,7
2019-08-13 03:33:00,2
2019-08-13 03:34:00,7
2019-08-13 03:43:00,2
2019-08-13 03:44:00,8
2019-08-13 03:53:00,2
2019-08-13 03:54:00,7
2019-08-13 04:03:00,2
2019-08-13 04:04:00,7
2019-08-13 04:13:00,2
2019-08-13 04:14:00,7
2019-08-13 04:23:00,2
2019-08-13 04:24:00,7
2019-08-13 04:33:00,2
2019-08-13 04:34:00,7
2019-08-13 04:43:00,2
2019-08-13 04:44:00,7
2019-08-13 04:53:00,2
2019-08-13 04:54:00,8
2019-08-13 05:03:00,2
2019-08-13 05:04:00,7
2019-08-13 05:13:00,2
2019-08-13 05:14:00,9
2019-08-13 05:23:00,2
2019-08-13 05:24:00,7
2019-08-13 05:33:00,2
2019-08-13 05:34:00,8
2019-08-13 05:43:00,2
2019-08-13 05:44:00,7
2019-08-13 05:53:00,2
2019-08-13 05:54:00,8
2019-08-13 06:03:00,2
2019-08-13 06:04:00,7
2019-08-13 06:13:00,2
2019-08-13 06:14:00,7
2019-08-13 06:23:00,2
2019-08-13 06:24:00,7
2019-08-13 06:33:00,2
2019-08-13 06:34:00,7
2019-08-13 06:43:00,2
2019-08-13 06:44:00,7
2019-08-13 06:53:00,2
2019-08-13 06:54:00,7
2019-08-13 07:03:00,2
2019-08-13 07:04:00,7
2019-08-13 07:13:00,2
2019-08-13 07:14:00,7
2019-08-13 07:23:00,2
2019-08-13 07:24:00,7
2019-08-13 07:33:00,2
2019-08-13 07:34:00,7
2019-08-13 07:43:00,2
2019-08-13 07:44:00,7
2019-08-13 07:53:00,2
2019-08-13 07:54:00,8
2019-08-13 08:03:00,2
2019-08-13 08:04:00,8
2019-08-13 08:13:00,2
2019-08-13 08:14:00,7
2019-08-13 08:23:00,2
2019-08-13 08:24:00,7
2019-08-13 08:33:00,2
2019-08-13 08:34:00,7
2019-08-13 08:43:00,2
2019-08-13 08:44:00,7
2019-08-13 08:53:00,2
2019-08-13 08:54:00,7
2019-08-13 09:03:00,2
2019-08-13 09:04:00,7
2019-08-13 09:13:00,2
2019-08-13 09:14:00,7
2019-08-13 09:23:00,2
2019-08-13 09:24:00,7
2019-08-13 09:33:00,2
2019-08-13 09:34:00,8
