11,"SELECT ra, dec, objID     FROM PhotoObjAll     WHERE objID = (#)"
2019-08-13 13:06:00,2
2019-08-13 13:07:00,3
2019-08-13 13:08:00,2
2019-08-13 13:53:00,2
2019-08-13 13:54:00,2
