129,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-08-13 00:26:00,2
2019-08-13 00:40:00,2
2019-08-13 03:17:00,2
2019-08-13 03:28:00,1
2019-08-13 04:17:00,1
2019-08-13 04:24:00,2
2019-08-13 04:27:00,1
2019-08-13 04:33:00,1
2019-08-13 04:34:00,1
2019-08-13 04:38:00,2
2019-08-13 04:39:00,1
2019-08-13 04:40:00,1
2019-08-13 04:53:00,1
2019-08-13 04:55:00,1
2019-08-13 05:23:00,1
2019-08-13 05:24:00,1
2019-08-13 05:25:00,1
2019-08-13 06:47:00,1
2019-08-13 06:50:00,2
2019-08-13 06:51:00,1
2019-08-13 07:02:00,2
2019-08-13 07:14:00,2
2019-08-13 07:19:00,2
2019-08-13 07:20:00,1
2019-08-13 07:21:00,2
2019-08-13 07:23:00,1
2019-08-13 07:36:00,1
2019-08-13 07:40:00,2
2019-08-13 07:44:00,1
2019-08-13 07:59:00,1
2019-08-13 08:04:00,1
2019-08-13 08:05:00,1
2019-08-13 08:06:00,1
2019-08-13 08:07:00,1
2019-08-13 08:09:00,1
2019-08-13 08:10:00,3
2019-08-13 08:13:00,1
2019-08-13 09:12:00,4
2019-08-13 09:13:00,1
2019-08-13 09:20:00,1
2019-08-13 09:40:00,1
2019-08-13 09:41:00,1
2019-08-13 09:42:00,1
2019-08-13 09:46:00,3
2019-08-13 09:47:00,1
2019-08-13 09:48:00,1
2019-08-13 09:51:00,1
2019-08-13 09:59:00,1
2019-08-13 10:05:00,4
2019-08-13 10:08:00,2
2019-08-13 10:13:00,1
2019-08-13 10:59:00,1
2019-08-13 11:26:00,1
2019-08-13 12:17:00,2
2019-08-13 12:24:00,1
2019-08-13 12:25:00,1
2019-08-13 12:26:00,1
2019-08-13 12:48:00,1
2019-08-13 12:49:00,1
2019-08-13 13:30:00,1
2019-08-13 13:55:00,1
2019-08-13 13:57:00,1
2019-08-13 14:04:00,1
2019-08-13 14:08:00,1
2019-08-13 14:22:00,1
2019-08-13 14:55:00,1
2019-08-13 15:13:00,2
2019-08-13 15:30:00,1
2019-08-13 15:39:00,1
2019-08-13 15:58:00,3
2019-08-13 15:59:00,1
2019-08-13 16:01:00,1
2019-08-13 16:09:00,1
2019-08-13 16:10:00,2
2019-08-13 16:11:00,1
2019-08-13 16:12:00,1
2019-08-13 16:50:00,1
2019-08-13 17:04:00,2
2019-08-13 17:06:00,1
2019-08-13 17:15:00,2
2019-08-13 17:20:00,1
2019-08-13 17:21:00,1
2019-08-13 17:22:00,1
2019-08-13 17:45:00,3
2019-08-13 17:46:00,1
2019-08-13 17:52:00,1
2019-08-13 18:12:00,1
2019-08-13 18:13:00,1
2019-08-13 18:18:00,2
2019-08-13 18:19:00,1
2019-08-13 18:20:00,2
2019-08-13 21:41:00,1
2019-08-13 21:45:00,1
2019-08-13 22:33:00,1
2019-08-13 23:09:00,1
2019-08-13 23:10:00,1
