634,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-08-13 00:34:00,42
2019-08-13 02:54:00,42
2019-08-13 02:57:00,1
2019-08-13 05:18:00,18
2019-08-13 06:00:00,1
2019-08-13 06:23:00,42
2019-08-13 07:02:00,18
2019-08-13 08:02:00,1
2019-08-13 09:02:00,18
2019-08-13 09:15:00,1
2019-08-13 10:42:00,42
2019-08-13 11:39:00,18
2019-08-13 12:05:00,1
2019-08-13 15:07:00,42
2019-08-13 15:13:00,42
2019-08-13 15:34:00,1
2019-08-13 16:33:00,18
2019-08-13 18:05:00,42
2019-08-13 18:24:00,42
2019-08-13 18:32:00,1
2019-08-13 18:54:00,42
2019-08-13 18:55:00,42
2019-08-13 20:39:00,18
2019-08-13 20:48:00,1
2019-08-13 22:18:00,56
2019-08-13 23:33:00,42
